Time,C0,C1,C2
89.59,599,691,533
89.62,593,685,524
89.65,596,686,526
89.68,582,671,512
89.72,593,685,524
89.75,594,685,524
89.78,609,697,538
89.81,594,686,525
89.84,593,685,523
89.88,601,689,530
89.91,596,688,528
89.94,592,684,523
89.97,597,687,527
90.01,598,690,531
90.04,592,684,523
90.07,596,686,526
90.10,601,692,535
90.13,592,684,523
90.17,595,686,525
90.20,600,685,505
90.23,592,685,523
90.26,594,686,525
90.30,583,695,542
90.33,592,685,523
90.36,594,685,524
90.39,610,698,540
90.43,593,685,524
90.46,593,685,523
90.49,604,692,534
90.52,594,687,526
90.55,592,685,523
90.59,599,689,529
90.62,596,689,529
90.65,592,685,523
90.68,596,687,526
90.72,603,682,505
90.75,593,685,523
90.78,594,686,524
90.81,609,696,537
90.84,594,686,525
90.88,593,685,523
90.91,599,688,528
90.94,598,691,532
90.97,592,685,523
91.01,595,686,525
91.04,603,700,541
91.07,593,686,525
91.10,593,685,523
91.13,598,688,528
91.17,600,692,529
91.20,592,685,523
91.23,594,685,524
91.26,605,692,532
91.30,595,688,529
91.33,592,685,523
91.36,595,686,525
91.39,609,700,540
91.43,593,686,525
91.46,592,685,523
91.49,597,687,527
91.52,603,685,524
91.55,593,685,523
91.59,593,685,523
91.62,601,689,529
91.65,597,691,532
91.68,592,685,523
91.71,594,686,524
91.75,610,697,538
91.78,594,687,525
91.81,593,685,523
91.84,600,689,529
91.88,597,689,530
91.91,592,685,523
91.94,596,687,526
91.97,603,690,507
92.01,592,685,523
92.04,594,686,524
92.07,609,697,539
92.10,593,686,525
92.13,593,685,523
92.17,601,690,530
92.20,596,688,528
92.23,593,685,523
92.26,597,687,527
92.30,601,693,536
92.33,593,685,523
92.36,595,686,525
92.39,581,691,543
92.43,593,686,524
92.46,594,685,524
92.49,606,693,534
92.52,594,687,526
92.55,593,685,523
92.58,598,688,528
92.62,599,692,535
92.65,593,685,524
92.68,595,686,525
92.71,611,700,541
92.75,594,686,525
92.78,593,685,524
92.81,601,690,530
92.84,597,689,530
92.88,593,685,523
92.91,596,687,526
92.94,604,678,511
92.97,593,685,524
93.00,594,686,525
93.04,611,699,541
93.07,593,686,525
93.10,593,685,524
93.13,604,692,534
93.17,594,687,526
93.20,593,685,523
93.23,600,689,529
93.26,596,689,529
93.29,592,685,523
93.33,597,687,526
93.36,601,692,528
93.39,592,685,523
93.42,595,686,525
93.46,587,701,540
93.49,593,685,524
93.52,594,686,524
93.55,608,696,538
93.58,594,686,525
93.62,593,685,523
93.65,601,690,530
93.68,596,688,529
93.71,593,685,523
93.75,597,687,526
93.78,603,682,506
93.81,593,685,524
93.84,594,686,524
93.88,607,694,535
93.91,594,687,526
93.94,593,685,523
93.97,598,688,527
94.00,599,691,533
94.04,592,685,523
94.07,595,686,525
94.10,595,698,542
94.13,593,686,524
94.17,593,685,523
94.20,601,690,529
94.23,596,689,529
94.26,592,685,523
94.29,595,687,526
94.33,594,673,505
94.36,592,685,523
94.39,594,686,525
94.42,600,693,530
94.45,592,685,523
94.49,594,686,524
94.52,607,700,542
94.55,593,686,524
94.58,593,685,524
94.62,606,694,535
94.65,594,687,525
94.68,593,685,523
94.71,600,689,529
94.75,596,689,530
94.78,592,685,523
94.81,596,687,526
94.84,598,682,514
94.87,592,685,524
94.91,594,686,524
94.94,608,695,536
94.97,594,687,526
95.00,592,685,523
95.04,598,688,528
95.07,598,691,532
95.10,592,685,523
95.13,595,687,525
95.16,580,702,540
95.20,593,685,524
95.23,593,685,524
95.26,605,693,534
95.29,594,687,526
95.33,592,685,523
95.36,598,688,527
95.39,598,691,533
95.42,592,685,523
95.45,595,687,525
95.49,578,701,543
95.52,593,686,524
95.55,593,685,523
95.58,602,690,531
95.62,595,689,529
95.65,592,685,523
95.68,596,687,527
95.71,602,691,526
95.75,592,685,523
95.78,594,686,524
95.81,609,698,538
95.84,593,687,525
95.87,593,685,523
95.91,601,690,531
95.94,595,688,527
95.97,592,685,523
96.00,599,689,529
96.04,596,689,529
96.07,592,685,523
96.10,597,688,527
96.13,599,692,533
96.16,592,685,523
96.20,595,687,525
96.23,586,671,538
96.26,592,685,523
96.29,593,685,523
96.32,606,693,534
96.36,594,687,526
96.39,592,685,523
96.42,597,688,527
96.45,598,691,533
96.49,592,685,523
96.52,595,686,525
96.55,602,699,540
96.58,592,685,524
96.62,593,685,523
96.65,600,689,529
96.68,596,689,529
96.71,592,685,522
96.75,595,687,525
96.78,587,697,543
96.81,592,685,523
96.84,592,685,523
96.87,600,689,529
96.91,596,689,530
96.94,591,685,522
96.97,594,686,525
97.00,608,700,540
97.04,593,686,525
97.07,592,685,522
97.10,597,688,527
97.13,599,693,528
97.16,592,685,523
97.20,593,685,523
97.23,605,692,532
97.26,594,687,526
97.29,592,685,522
97.32,596,687,525
97.36,595,671,522
97.39,592,685,523
97.42,592,685,523
97.45,601,690,530
97.49,595,689,530
97.52,592,685,522
97.55,594,686,524
97.58,606,699,539
97.61,593,686,524
97.65,592,685,522
97.68,597,687,526
97.71,600,690,512
97.74,592,685,523
97.78,593,685,523
97.81,604,692,532
97.84,594,687,526
97.87,592,685,522
97.90,595,687,525
97.94,597,681,510
97.97,592,685,522
98.00,593,685,523
98.03,607,697,536
98.07,593,686,524
98.10,592,685,522
98.13,599,689,528
98.16,595,688,528
98.20,591,685,522
98.23,595,686,524
98.26,592,670,516
98.29,591,685,522
98.32,593,685,522
98.36,602,691,530
98.39,594,687,526
98.42,591,684,521
98.45,594,686,523
98.49,574,694,540
98.52,591,685,523
98.55,591,684,521
98.58,595,687,524
98.61,601,671,537
98.65,591,685,522
98.68,591,684,521
98.71,596,687,525
98.74,600,677,505
98.78,591,685,522
98.81,591,684,521
98.84,597,687,525
98.87,598,692,523
98.90,591,684,522
98.94,591,684,521
98.97,598,687,526
99.00,598,692,518
99.03,591,685,521
99.07,591,684,521
99.10,597,687,525
99.13,599,688,508
99.16,591,684,522
99.19,591,684,521
99.23,595,686,524
99.26,592,691,538
99.29,591,685,523
99.32,591,684,520
99.36,594,686,523
99.39,608,698,535
99.42,592,687,526
99.45,590,684,521
99.48,592,685,521
99.52,601,689,527
99.55,596,691,529
99.58,591,685,521
99.61,591,684,521
99.65,598,688,526
99.68,598,692,511
99.71,591,685,522
99.74,591,685,521
99.77,597,687,525
99.81,600,682,503
99.84,591,685,522
99.87,591,684,521
99.90,596,687,524
99.94,593,671,531
99.97,592,685,523
100.00,595,690,530
100.03,583,699,539
100.07,601,689,527
100.10,594,686,524
100.13,592,685,522
100.17,591,684,521
100.20,591,684,522
100.23,592,686,524
100.27,596,691,532
100.30,604,699,537
100.33,599,688,527
100.37,594,686,524
100.40,592,685,522
100.43,591,684,521
100.47,591,685,523
100.50,593,687,526
100.53,600,685,513
100.57,607,694,532
100.60,597,687,525
100.63,593,685,523
100.67,591,685,521
100.70,591,685,521
100.73,592,686,524
100.77,596,691,532
100.80,583,699,539
100.83,600,689,527
100.87,594,686,524
100.90,592,685,522
100.93,591,685,521
100.97,591,685,522
101.00,593,688,527
101.03,600,678,513
101.07,604,692,530
101.10,596,687,525
101.13,593,685,522
101.17,591,685,521
101.20,591,685,522
101.23,592,686,524
101.27,597,692,533
101.30,601,701,539
101.33,601,689,528
101.36,595,687,525
101.40,593,686,523
101.43,592,685,522
101.47,592,685,522
101.50,591,685,522
101.53,592,685,522
101.56,592,686,523
101.60,593,686,525
101.63,595,688,527
101.66,599,692,533
101.70,595,677,538
101.73,608,697,537
101.76,601,690,530
101.80,597,688,527
101.83,595,687,525
101.86,593,686,524
101.90,593,686,523
101.93,592,685,522
101.96,592,686,523
102.00,593,686,524
102.03,594,687,526
102.06,597,690,530
102.10,602,694,519
102.13,586,692,543
102.16,608,696,537
102.20,602,692,532
102.23,599,689,529
102.26,597,688,527
102.30,596,688,526
102.33,595,687,525
102.36,594,687,524
102.40,594,686,524
102.43,593,686,523
102.46,593,686,523
102.50,593,686,523
102.53,593,686,523
102.56,593,686,523
102.60,593,686,523
102.63,594,687,524
102.66,594,687,525
102.70,595,688,526
102.73,597,690,528
102.76,600,693,533
102.80,600,688,525
102.83,608,701,539
102.86,608,696,537
102.90,602,691,531
102.93,598,689,528
102.96,596,688,526
103.00,595,687,525
103.03,594,686,524
103.06,593,686,523
103.10,593,686,523
103.13,593,686,523
103.16,593,686,524
103.20,594,687,526
103.23,596,690,529
103.26,601,693,535
103.30,577,701,539
103.33,608,696,536
103.36,601,690,530
103.40,597,688,527
103.43,596,687,525
103.46,594,687,524
103.50,593,686,523
103.53,593,686,523
103.56,593,686,523
103.60,593,686,523
103.63,594,687,525
103.66,595,689,528
103.69,600,693,534
103.73,588,696,543
103.76,608,695,535
103.79,600,690,529
103.83,597,688,526
103.86,595,687,525
103.89,594,686,524
103.93,593,686,523
103.96,593,685,523
104.00,592,686,523
104.03,593,686,524
104.06,594,687,525
104.09,596,689,528
104.13,599,692,533
104.16,598,681,518
104.19,610,700,540
104.23,604,693,533
104.26,599,689,528
104.29,597,688,526
104.33,595,687,524
104.36,594,686,523
104.39,592,685,522
104.43,592,685,522
104.46,592,686,522
104.49,593,686,523
104.53,594,687,525
104.56,597,691,531
104.59,589,673,510
104.63,606,695,534
104.66,598,688,526
104.69,594,686,524
104.73,593,686,522
104.76,592,685,521
104.79,591,685,521
104.83,591,685,521
104.86,592,686,523
104.89,594,688,526
104.93,600,690,525
104.96,609,699,537
104.99,600,689,527
105.03,595,687,524
105.06,593,685,522
105.09,592,685,521
105.13,591,685,521
105.16,592,686,522
105.19,594,688,527
105.23,601,684,513
105.26,607,696,534
105.29,598,689,526
105.33,594,686,523
105.36,592,685,521
105.39,591,685,520
105.43,591,685,520
105.46,592,686,522
105.49,594,688,525
105.53,600,693,503
105.56,608,697,533
105.59,598,688,525
105.62,594,686,522
105.66,592,685,520
105.69,591,685,520
105.72,591,685,520
105.76,592,686,522
105.79,596,690,530
105.82,585,699,538
105.86,601,690,527
105.89,595,687,523
105.93,592,685,520
105.96,591,685,519
105.99,591,685,520
106.02,592,686,522
106.06,595,690,530
106.09,583,701,538
106.12,600,689,526
106.16,594,686,522
106.19,591,685,520
106.22,590,685,519
106.26,591,685,520
106.29,593,688,525
106.32,601,671,538
106.36,603,691,528
106.39,595,687,522
106.42,592,685,520
106.46,591,685,519
106.49,591,685,520
106.52,593,688,526
106.56,600,674,539
106.59,602,690,526
106.62,594,686,522
106.66,591,685,519
106.69,590,684,519
106.72,591,685,520
106.76,593,688,526
106.79,586,678,534
106.82,601,690,526
106.86,593,686,521
106.89,591,684,519
106.92,590,684,519
106.96,591,685,521
106.99,594,690,529
107.02,601,699,534
107.06,597,688,523
107.09,592,685,520
107.12,590,684,519
107.16,590,685,519
107.19,591,686,522
107.22,595,692,527
107.26,598,698,533
107.29,597,688,523
107.32,592,686,520
107.36,590,685,519
107.39,590,684,519
107.42,591,686,521
107.46,595,691,530
107.49,599,699,535
107.52,597,688,524
107.55,592,686,520
107.59,590,685,519
107.62,590,684,519
107.66,591,685,521
107.69,595,691,531
107.72,608,697,533
107.75,596,688,523
107.79,592,685,520
107.82,590,685,519
107.86,589,685,519
107.89,591,686,522
107.92,596,692,524
107.95,607,695,531
107.99,596,687,523
108.02,592,686,520
108.05,590,685,519
108.09,590,685,519
108.12,590,685,520
108.15,592,687,523
108.19,597,692,521
108.22,594,699,535
108.25,598,689,525
108.29,593,686,521
108.32,591,685,519
108.35,590,684,518
108.39,590,685,520
108.42,592,687,524
108.45,599,688,522
108.49,603,692,527
108.52,593,686,521
108.55,591,685,519
108.59,590,684,519
108.62,590,685,521
108.65,595,691,531
108.69,608,695,530
108.72,595,687,522
108.75,591,685,519
108.79,590,684,519
108.82,590,685,521
108.85,594,690,529
108.89,601,698,534
108.92,596,688,523
108.95,592,685,520
108.99,590,684,519
109.02,590,685,519
109.05,592,687,524
109.09,600,676,540
109.12,600,689,525
109.15,592,686,520
109.19,590,685,519
109.22,590,685,519
109.25,592,687,525
109.29,586,693,537
109.32,597,688,523
109.35,591,685,519
109.39,590,684,519
109.42,590,685,521
109.45,595,693,523
109.49,605,692,527
109.52,593,686,521
109.55,590,685,519
109.59,590,685,520
109.62,592,688,526
109.65,577,701,536
109.68,596,688,523
109.72,591,685,520
109.75,590,685,519
109.79,590,685,521
109.82,595,692,513
109.85,606,693,528
109.88,594,686,521
109.92,591,685,519
109.95,590,685,519
109.98,592,687,524
110.02,600,673,539
110.05,600,689,525
110.08,592,686,520
110.12,591,684,519
110.15,590,685,520
110.18,593,688,526
110.22,579,697,537
110.25,599,689,525
110.28,593,686,521
110.32,591,685,519
110.35,591,685,520
110.38,592,687,524
110.42,599,679,536
110.45,601,690,526
110.48,594,686,521
110.52,591,685,519
110.55,591,685,519
110.58,592,687,523
110.62,599,688,515
110.65,606,692,529
110.68,595,687,522
110.72,592,686,520
110.75,591,685,519
110.78,591,686,520
110.82,593,688,525
110.85,601,675,538
110.88,603,691,527
110.92,595,687,522
110.95,592,685,520
110.98,591,685,519
111.02,592,686,521
111.05,594,689,528
111.08,575,698,537
111.12,601,690,526
111.15,594,686,521
111.18,592,685,520
111.22,591,685,519
111.25,592,686,521
111.28,595,690,529
111.32,575,702,539
111.35,601,690,526
111.38,595,687,522
111.42,593,686,521
111.45,592,685,520
111.48,591,685,520
111.52,592,686,520
111.55,593,687,522
111.58,596,690,528
111.62,602,679,516
111.65,608,698,535
111.68,600,690,527
111.72,596,688,524
111.75,594,687,522
111.78,593,686,521
111.81,593,686,521
111.85,592,686,521
111.88,593,687,522
111.92,595,688,524
111.95,598,692,530
111.98,597,677,534
112.01,609,697,534
112.05,601,690,527
112.08,597,688,524
112.11,595,687,523
112.15,593,686,521
112.18,593,686,521
112.21,593,686,521
112.25,593,686,522
112.28,594,687,523
112.31,595,688,525
112.35,598,691,529
112.38,602,690,521
112.41,611,702,539
112.45,605,693,531
112.48,599,689,526
112.51,596,688,524
112.55,594,687,522
112.58,593,686,521
112.61,593,686,520
112.65,592,686,521
112.68,593,686,521
112.71,594,687,523
112.75,597,690,528
112.78,602,677,504
112.81,611,698,537
112.85,602,691,528
112.88,597,688,524
112.91,595,687,522
112.95,594,686,521
112.98,593,686,521
113.01,593,685,521
113.05,593,686,521
113.08,593,687,522
113.11,594,687,523
113.15,596,689,526
113.18,599,693,531
113.21,602,675,519
113.25,606,700,539
113.28,605,693,531
113.31,599,689,526
113.35,597,688,524
113.38,595,687,523
113.41,594,686,521
113.45,593,686,521
113.48,593,686,520
113.51,593,686,521
113.55,594,686,522
113.58,595,688,525
113.61,599,692,531
113.65,593,675,535
113.68,609,697,534
113.71,601,690,527
113.75,597,688,524
113.78,595,687,522
113.81,593,686,521
113.85,593,685,520
113.88,593,686,521
113.91,593,686,522
113.94,595,688,525
113.98,599,693,532
114.01,587,697,537
114.04,606,693,531
114.08,599,689,525
114.11,596,687,523
114.14,594,686,521
114.18,593,685,520
114.21,592,685,520
114.25,593,686,521
114.28,595,689,526
114.31,602,680,503
114.34,609,696,533
114.38,600,689,525
114.41,596,687,522
114.44,594,686,521
114.48,593,685,520
114.51,593,686,520
114.54,593,687,522
114.58,596,689,526
114.61,602,688,503
114.64,607,698,536
114.68,601,690,527
114.71,596,688,523
114.74,594,686,521
114.78,593,686,520
114.81,593,685,520
114.84,592,685,520
114.88,593,686,521
114.91,594,687,523
114.94,598,691,529
114.98,603,684,515
115.01,610,699,535
115.04,602,691,528
115.08,597,688,524
115.11,595,687,522
115.14,594,686,521
115.18,593,685,520
115.21,593,685,520
115.24,593,686,521
115.28,594,687,523
115.31,597,690,527
115.34,602,692,524
115.38,611,701,538
115.41,604,692,530
115.44,598,689,525
115.48,596,687,523
115.51,595,686,522
115.54,594,686,521
115.58,593,686,520
115.61,593,685,520
115.64,593,686,521
115.68,594,687,523
115.71,596,689,526
115.74,601,693,533
115.78,581,702,538
115.81,608,695,533
115.84,601,690,527
115.87,597,688,524
115.91,596,687,523
115.94,594,686,521
115.98,594,686,521
116.01,593,686,521
116.04,593,686,521
116.07,594,687,522
116.11,596,688,525
116.14,599,692,530
116.18,604,675,524
116.21,610,699,537
116.24,604,692,529
116.27,599,689,525
116.31,596,687,523
116.34,595,686,522
116.37,594,686,521
116.41,593,686,521
116.44,593,686,521
116.47,594,687,522
116.51,596,688,525
116.54,600,693,532
116.57,580,684,541
116.61,607,694,531
116.64,599,689,525
116.67,596,687,523
116.71,595,686,521
116.74,594,686,521
116.77,593,686,520
116.81,594,686,521
116.84,594,687,523
116.87,597,691,529
116.91,593,675,509
116.94,609,696,533
116.97,600,689,526
117.01,597,687,523
117.04,595,686,521
117.07,593,685,520
117.11,593,685,520
117.14,593,686,520
117.17,594,687,522
117.21,596,689,526
117.24,601,692,528
117.27,607,702,539
117.31,604,692,529
117.34,599,688,524
117.37,596,687,522
117.41,594,686,521
117.44,593,685,520
117.47,593,685,520
117.51,593,686,521
117.54,595,687,523
117.57,598,691,529
117.61,603,671,534
117.64,609,696,533
117.67,601,689,526
117.71,597,687,523
117.74,595,686,521
117.77,594,685,520
117.81,593,685,520
117.84,593,686,520
117.87,594,687,522
117.91,596,689,527
117.94,602,694,513
117.97,607,701,538
118.00,603,691,528
118.04,598,688,524
118.07,595,687,522
118.11,594,686,520
118.14,593,685,520
118.17,593,686,520
118.20,594,686,522
118.24,596,689,527
118.27,602,685,507
118.30,610,697,534
118.34,601,690,526
118.37,597,688,524
118.40,595,686,522
118.44,594,686,521
118.47,593,686,520
118.50,594,686,521
118.54,594,686,522
118.57,595,688,524
118.60,599,691,529
118.64,602,681,513
118.67,610,702,540
118.70,607,694,532
118.74,601,690,527
118.77,598,688,525
118.80,597,687,523
118.84,595,687,522
118.87,595,686,521
118.90,594,685,521
118.94,594,685,520
118.97,593,686,520
119.00,593,686,520
119.04,593,686,521
119.07,594,686,521
119.10,595,687,522
119.14,596,688,524
119.17,598,690,527
119.20,602,693,529
119.24,594,673,530
119.27,607,700,538
119.30,606,693,531
119.34,601,690,527
119.37,598,688,524
119.40,596,687,523
119.44,595,686,522
119.47,594,686,520
119.50,593,685,520
119.54,593,685,520
119.57,593,685,520
119.60,594,686,521
119.64,595,687,522
119.67,597,689,526
119.70,602,694,525
119.74,584,694,540
119.77,607,694,531
119.80,601,689,526
119.84,597,688,524
119.87,596,687,522
119.90,595,686,521
119.94,594,686,520
119.97,594,685,520
120.00,593,686,520
120.04,594,686,521
120.07,595,687,523
120.10,598,691,528
120.13,600,682,507
120.17,612,698,535
120.20,602,691,527
120.24,598,688,524
120.27,596,686,522
120.30,594,686,520
120.33,594,685,520
120.37,593,685,520
120.40,594,686,521
120.43,595,687,523
120.47,599,691,530
120.50,588,687,530
120.54,609,695,533
120.57,601,689,526
120.60,597,687,523
120.63,595,686,521
120.67,594,686,520
120.70,594,685,520
120.73,594,686,520
120.77,595,687,522
120.80,596,688,525
120.83,602,693,525
120.87,578,702,540
120.90,606,692,529
120.93,599,688,524
120.97,596,687,522
121.00,595,686,521
121.03,594,686,520
121.07,594,685,520
121.10,594,686,521
121.13,595,687,523
121.17,598,690,528
121.20,604,690,503
121.23,612,700,536
121.27,603,691,527
121.30,598,688,524
121.33,596,687,522
121.37,595,686,521
121.40,594,685,520
121.43,594,685,520
121.47,595,686,521
121.50,596,688,524
121.53,599,691,529
121.57,593,675,502
121.60,611,698,535
121.63,603,690,527
121.67,599,688,524
121.70,596,687,522
121.73,595,686,521
121.77,594,686,520
121.80,594,686,520
121.83,594,686,521
121.87,595,686,521
121.90,596,688,524
121.93,599,691,528
121.97,604,685,518
122.00,610,702,540
122.03,607,693,531
122.06,601,689,526
122.10,598,688,523
122.13,596,687,522
122.17,595,686,521
122.20,595,686,520
122.23,594,686,520
122.26,594,686,520
122.30,595,686,521
122.33,596,687,523
122.36,599,690,528
122.40,604,690,515
122.43,578,703,541
122.46,609,695,533
122.50,602,690,527
122.53,599,688,525
122.56,597,687,523
122.60,596,687,522
122.63,595,686,521
122.66,595,686,520
122.70,595,686,520
122.73,594,686,520
122.76,594,686,520
122.80,595,686,521
122.83,595,687,522
122.86,597,688,524
122.90,599,690,527
122.93,603,694,530
122.96,589,674,531
123.00,612,700,538
123.03,605,693,530
123.06,601,689,526
123.10,598,688,524
123.13,597,687,522
123.16,595,686,521
123.20,595,686,520
123.23,594,686,520
123.26,594,686,520
123.30,595,686,521
123.33,596,687,522
123.36,597,689,525
123.40,601,693,531
123.43,585,671,510
123.46,612,698,536
123.50,604,691,528
123.53,599,689,525
123.56,597,687,523
123.60,596,686,522
123.63,595,686,521
123.66,594,686,520
123.70,594,686,520
123.73,595,686,521
123.76,595,687,522
123.80,597,688,523
123.83,599,690,527
123.86,603,693,532
123.90,588,674,506
123.93,613,701,540
123.96,608,695,534
124.00,603,691,529
124.03,600,689,526
124.06,598,688,524
124.10,598,688,523
124.13,597,687,522
124.16,596,687,522
124.19,595,686,521
124.23,595,686,520
124.26,594,685,520
124.30,594,685,520
124.33,594,685,519
124.36,594,685,519
124.39,594,685,520
124.43,594,686,520
124.46,594,686,520
124.50,595,686,521
124.53,595,687,522
124.56,597,688,524
124.59,598,690,526
124.63,601,692,529
124.66,604,684,509
124.69,580,699,539
124.73,610,698,536
124.76,606,693,531
124.79,602,690,527
124.83,599,688,524
124.86,597,687,523
124.89,596,687,521
124.93,595,686,520
124.96,594,685,520
124.99,594,685,519
125.03,593,685,519
125.06,593,685,519
125.09,593,684,518
125.13,593,685,519
125.16,593,685,520
125.19,595,687,522
125.23,598,690,527
125.26,603,686,501
125.29,609,699,536
125.33,603,691,527
125.36,598,688,523
125.39,595,686,521
125.43,594,685,519
125.46,593,684,518
125.49,592,684,518
125.53,592,684,518
125.56,593,685,519
125.59,594,686,522
125.63,598,691,529
125.66,575,691,534
125.69,604,691,528
125.73,597,687,522
125.76,594,685,520
125.79,593,684,518
125.83,592,684,518
125.86,592,685,519
125.89,593,686,521
125.93,597,690,528
125.96,585,695,535
125.99,606,692,528
126.03,598,687,522
126.06,595,686,520
126.09,593,684,519
126.13,592,684,518
126.16,593,685,519
126.19,595,687,524
126.23,603,676,530
126.26,607,692,528
126.29,598,687,522
126.32,595,685,519
126.36,593,684,518
126.39,593,685,519
126.43,594,686,521
126.46,599,692,522
126.49,610,697,531
126.52,598,687,522
126.56,595,685,519
126.59,593,684,518
126.62,592,684,519
126.66,594,687,522
126.69,601,692,512
126.72,608,694,529
126.76,597,687,522
126.79,594,685,519
126.82,593,684,519
126.86,592,684,519
126.89,594,686,522
126.92,599,691,526
126.96,611,696,531
126.99,598,687,523
127.02,595,685,520
127.06,593,685,519
127.09,593,685,519
127.12,593,686,521
127.16,597,690,528
127.19,595,697,540
127.22,605,690,527
127.26,597,687,522
127.29,595,686,520
127.32,593,685,519
127.36,593,685,519
127.39,594,686,520
127.42,596,688,525
127.46,604,686,517
127.49,610,696,531
127.52,600,688,524
127.56,596,686,521
127.59,594,685,519
127.62,593,685,518
127.66,593,685,519
127.69,594,686,521
127.72,596,689,526
127.76,598,677,500
127.79,609,695,531
127.82,599,688,524
127.86,595,686,521
127.89,594,685,519
127.92,593,684,518
127.96,592,685,518
127.99,593,685,520
128.02,595,687,522
128.06,599,692,530
128.09,579,702,538
128.12,605,692,528
128.16,598,687,523
128.19,595,686,521
128.22,594,685,519
128.26,593,684,518
128.29,592,684,518
128.32,593,685,519
128.36,594,686,522
128.39,597,689,527
128.42,603,681,499
128.46,598,701,539
128.49,606,693,530
128.52,600,689,525
128.56,597,687,522
128.59,595,686,521
128.62,594,685,520
128.66,593,685,519
128.69,593,684,518
128.72,592,684,518
128.76,593,685,519
128.79,593,685,520
128.82,594,687,522
128.86,597,689,525
128.89,601,693,529
128.92,587,673,528
128.96,611,700,538
128.99,606,694,532
129.02,602,690,527
129.05,599,688,525
129.09,597,688,524
129.12,596,687,522
129.16,596,686,522
129.19,595,686,521
129.22,594,686,521
129.25,594,685,520
129.29,594,685,520
129.32,594,685,520
129.35,593,685,520
129.39,593,685,520
129.42,593,685,520
129.45,593,685,520
129.49,593,685,520
129.52,593,685,520
129.55,593,685,520
129.59,593,685,520
129.62,594,685,520
129.65,594,685,520
129.69,594,685,520
129.72,594,685,520
129.75,594,686,520
129.79,594,686,521
129.82,594,686,521
129.85,594,686,521
129.89,594,686,521
129.92,594,686,521
129.95,594,686,521
129.99,595,686,521
130.02,595,686,521
130.05,595,687,521
130.09,595,687,522
130.12,595,687,522
130.15,595,687,521
130.19,595,687,522
130.22,595,687,522
130.25,595,687,522
130.29,595,687,522
130.32,596,687,522
130.35,596,687,523
130.38,596,688,523
130.42,597,689,525
130.45,599,690,527
130.49,601,693,531
130.52,598,688,526
130.55,594,685,516
130.59,612,700,538
130.62,607,695,534
130.65,603,691,529
130.69,600,689,526
130.72,597,688,524
130.75,596,687,522
130.79,595,686,521
130.82,594,685,520
130.85,593,685,519
130.88,592,684,519
130.92,593,685,519
130.95,592,685,519
130.98,593,685,519
131.02,594,686,521
131.05,596,688,525
131.09,601,692,531
131.12,576,699,534
131.15,608,695,532
131.18,601,689,526
131.22,597,687,523
131.25,595,686,521
131.28,594,685,519
131.32,593,685,519
131.35,592,684,518
131.38,592,685,519
131.42,593,685,520
131.45,594,686,522
131.48,598,691,528
131.52,594,691,539
131.55,606,692,529
131.58,598,687,523
131.62,595,686,520
131.65,593,685,519
131.68,592,684,518
131.72,592,684,518
131.75,592,685,519
131.78,594,687,523
131.82,599,692,526
131.85,589,698,538
131.88,604,691,527
131.92,598,688,523
131.95,595,686,521
131.98,593,685,519
132.02,593,684,518
132.05,592,684,519
132.08,592,685,519
132.12,594,686,521
132.15,596,689,525
132.18,602,692,521
132.22,611,700,537
132.25,603,691,527
132.28,597,687,523
132.32,595,686,521
132.35,593,685,519
132.38,592,684,518
132.42,592,684,518
132.45,592,685,519
132.48,593,685,520
132.52,595,687,523
132.55,600,692,530
132.58,599,702,538
132.62,604,691,527
132.65,597,687,522
132.68,594,685,520
132.72,593,685,519
132.75,592,684,518
132.78,592,684,518
132.82,592,685,519
132.85,594,686,522
132.88,598,691,529
132.91,592,693,539
132.95,607,693,529
132.98,598,688,523
133.02,595,686,521
133.05,593,685,519
133.08,592,685,519
133.11,592,684,518
133.15,592,685,519
133.18,594,686,521
133.22,597,690,527
133.25,601,680,524
133.28,609,697,533
133.31,600,689,525
133.35,596,687,522
133.38,594,685,520
133.41,593,684,518
133.45,592,684,518
133.48,592,684,518
133.51,592,685,519
133.55,594,686,521
133.58,597,690,528
133.61,589,671,508
133.65,609,696,534
133.68,601,689,526
133.71,597,687,523
133.75,595,686,521
133.78,594,685,520
133.81,593,685,520
133.85,593,685,520
133.88,593,685,519
133.91,593,685,520
133.95,594,686,521
133.98,594,687,522
134.01,596,688,525
134.05,599,691,529
134.08,602,684,523
134.11,595,702,537
134.15,609,697,536
134.18,604,692,530
134.21,600,689,526
134.25,597,688,524
134.28,596,687,523
134.31,595,686,521
134.35,594,686,520
134.38,593,685,520
134.41,593,685,520
134.45,592,685,519
134.48,592,685,519
134.51,593,685,520
134.55,594,686,520
134.58,594,687,522
134.61,596,688,524
134.65,598,691,528
134.68,603,692,522
134.71,588,684,534
134.75,608,699,538
134.78,605,693,531
134.81,600,690,527
134.85,598,688,524
134.88,596,687,522
134.91,595,687,521
134.95,594,685,520
134.98,593,686,520
135.01,593,685,519
135.05,593,685,519
135.08,592,685,519
135.11,592,685,519
135.15,593,686,520
135.18,594,686,522
135.21,596,688,524
135.24,599,691,529
135.28,600,684,501
135.31,607,700,538
135.35,605,693,530
135.38,599,688,525
135.41,596,687,522
135.44,594,685,520
135.48,593,685,519
135.51,592,684,518
135.54,591,684,518
135.58,592,684,518
135.61,592,685,519
135.64,594,687,522
135.68,597,691,528
135.71,581,669,518
135.74,607,695,532
