,time,A0,A1,A2
551,17.37,161,661,368
552,17.40,161,665,378
553,17.43,161,662,377
554,17.47,162,670,378
555,17.50,160,664,377
556,17.53,162,661,381
557,17.56,162,667,378
558,17.60,160,663,377
559,17.63,162,664,378
560,17.66,171,664,377
561,17.69,161,662,380
562,17.72,163,660,378
563,17.76,160,663,377
564,17.79,162,661,383
565,17.82,152,665,377
566,17.85,161,662,379
567,17.89,163,655,377
568,17.92,160,663,377
569,17.95,162,662,380
570,17.98,152,664,377
571,18.01,161,662,380
572,18.05,163,660,377
573,18.08,160,663,376
574,18.11,162,663,379
575,18.14,152,664,377
576,18.18,161,662,378
577,18.21,162,655,377
578,18.24,160,663,376
579,18.27,162,661,377
580,18.30,157,665,376
581,18.34,161,662,376
582,18.37,162,671,377
583,18.40,160,664,376
584,18.43,161,661,380
585,18.47,163,666,376
586,18.50,160,663,376
587,18.53,162,661,377
588,18.56,157,665,376
589,18.59,161,662,376
590,18.63,162,668,377
591,18.66,163,664,376
592,18.69,161,662,378
593,18.72,163,667,376
594,18.76,160,663,376
595,18.79,161,661,380
596,18.82,163,657,376
597,18.85,160,663,375
598,18.88,161,661,380
599,18.92,163,658,376
600,18.95,160,663,375
601,18.98,162,661,379
602,19.01,163,666,376
603,19.05,160,663,375
604,19.08,162,661,371
605,19.11,160,665,376
606,19.14,161,662,375
607,19.17,162,662,379
608,19.21,156,664,376
609,19.24,161,662,375
610,19.27,162,662,381
611,19.30,160,665,375
612,19.34,160,662,375
613,19.37,162,661,366
614,19.40,162,666,376
615,19.43,160,663,375
616,19.47,161,661,380
617,19.50,163,655,376
618,19.53,160,663,375
619,19.56,161,662,375
620,19.59,162,665,376
621,19.63,152,665,375
622,19.66,161,663,375
623,19.69,162,661,378
624,19.72,163,664,375
625,19.76,160,663,375
626,19.79,161,662,375
627,19.82,162,667,376
628,19.85,152,664,375
629,19.88,161,662,374
630,19.92,161,661,376
631,19.95,163,660,375
632,19.98,160,663,375
633,20.01,161,662,375
634,20.04,162,665,376
635,20.08,160,665,375
636,20.11,161,662,374
637,20.14,162,661,376
638,20.17,163,658,375
639,20.21,160,663,374
640,20.24,161,662,376
641,20.27,163,670,376
642,20.30,168,664,374
643,20.34,161,662,374
644,20.37,162,661,377
645,20.40,162,666,375
646,20.43,160,663,374
647,20.46,162,661,378
648,20.50,162,667,375
649,20.53,160,663,374
650,20.56,161,662,374
651,20.59,162,662,379
652,20.63,160,665,375
653,20.66,160,663,374
654,20.69,161,661,378
655,20.72,163,669,375
656,20.75,165,664,375
657,20.79,161,662,374
658,20.82,162,662,377
659,20.85,162,666,375
660,20.88,160,663,374
661,20.92,161,661,377
662,20.95,162,671,375
663,20.98,168,664,374
664,21.01,161,662,374
665,21.04,162,661,368
666,21.08,163,666,374
667,21.11,160,663,374
668,21.14,161,661,376
669,21.17,162,671,375
670,21.21,162,664,374
671,21.24,161,662,374
672,21.27,162,661,372
673,21.30,162,666,374
674,21.34,160,663,374
675,21.37,162,661,378
676,21.40,163,655,374
677,21.43,160,663,374
678,21.46,162,661,374
679,21.50,162,668,374
680,21.53,170,664,374
681,21.56,161,662,373
682,21.59,162,662,379
683,21.62,156,665,374
684,21.66,160,662,373
685,21.69,162,661,366
686,21.72,162,666,374
687,21.75,160,663,373
688,21.79,162,660,378
689,21.82,163,664,374
690,21.85,160,663,373
691,21.88,161,661,377
692,21.92,163,655,374
693,21.95,160,663,373
694,21.98,161,661,375
695,22.01,162,667,374
696,22.04,160,663,373
697,22.08,161,661,374
698,22.11,162,671,374
699,22.14,162,663,373
700,22.17,161,661,374
701,22.21,162,670,374
702,22.24,165,663,373
703,22.27,161,661,373
704,22.30,162,669,374
705,22.33,167,663,373
706,22.37,161,662,373
707,22.40,162,668,374
708,22.43,171,663,373
709,22.46,161,662,373
710,22.50,162,666,374
711,22.53,168,664,373
712,22.56,161,662,372
713,22.59,162,664,374
714,22.62,160,664,373
715,22.66,161,662,372
716,22.69,162,665,374
717,22.72,164,663,373
718,22.75,161,662,372
719,22.79,162,666,374
720,22.82,171,663,373
721,22.85,161,661,373
722,22.88,162,670,373
723,22.92,160,663,372
724,22.95,161,661,375
725,22.98,163,658,373
726,23.01,160,662,372
727,23.04,162,660,370
728,23.08,162,665,373
729,23.11,161,662,372
730,23.14,162,664,373
731,23.17,171,663,372
732,23.20,161,661,375
733,23.24,163,655,373
734,23.27,160,662,372
735,23.30,162,661,368
736,23.33,160,665,372
737,23.37,161,662,372
738,23.40,162,666,373
739,23.43,171,663,372
740,23.46,161,661,375
741,23.50,163,655,372
742,23.53,160,663,372
743,23.56,162,661,369
744,23.59,163,666,372
745,23.62,160,662,372
746,23.66,162,662,375
747,23.69,154,664,372
748,23.72,161,661,372
749,23.75,162,670,372
750,23.79,160,663,372
751,23.82,161,661,376
752,23.85,163,665,372
753,23.88,160,662,371
754,23.92,162,661,374
755,23.95,160,664,372
756,23.98,161,662,371
757,24.01,162,665,372
758,24.04,171,663,372
759,24.08,161,661,373
760,24.11,162,665,372
761,24.14,160,663,371
762,24.17,161,660,376
763,24.20,163,666,372
764,24.24,160,662,371
765,24.27,162,662,373
766,24.30,171,663,371
767,24.33,161,661,376
768,24.37,163,665,372
769,24.40,160,661,371
770,24.43,162,671,372
771,24.46,160,662,371
772,24.50,161,661,375
773,24.53,156,663,371
774,24.56,161,661,373
775,24.59,163,658,372
776,24.62,160,662,371
777,24.66,162,662,373
778,24.69,170,663,371
779,24.72,161,661,374
780,24.75,163,660,372
781,24.78,160,662,371
782,24.82,161,661,375
783,24.85,152,663,371
784,24.88,161,661,373
785,24.91,163,655,372
786,24.95,160,662,371
787,24.98,162,661,375
788,25.01,152,663,371
789,25.04,161,661,373
790,25.07,163,658,371
791,25.11,160,662,370
792,25.14,162,664,372
793,25.17,167,663,371
794,25.20,161,660,374
795,25.24,162,665,371
796,25.27,161,661,371
797,25.30,162,670,371
798,25.33,160,662,370
799,25.36,161,660,361
800,25.40,160,664,371
801,25.43,161,661,371
802,25.46,162,661,371
803,25.49,160,662,370
804,25.53,162,660,375
805,25.56,156,663,371
806,25.59,161,661,373
807,25.62,163,655,371
808,25.66,160,662,370
809,25.69,161,662,372
810,25.72,168,663,370
811,25.75,161,661,375
812,25.78,162,666,371
813,25.82,160,662,370
814,25.85,162,668,371
815,25.88,160,662,370
816,25.91,161,660,364
817,25.95,160,664,371
818,25.98,161,661,371
819,26.01,163,655,371
820,26.04,160,662,370
821,26.07,162,662,372
822,26.11,168,663,370
823,26.14,161,661,374
824,26.17,163,665,371
825,26.20,161,661,370
826,26.23,162,669,371
827,26.27,160,662,370
828,26.30,161,660,364
829,26.33,160,664,370
830,26.36,161,661,370
831,26.40,162,670,371
832,26.43,160,662,370
833,26.46,161,660,368
834,26.49,160,664,370
835,26.53,161,661,370
836,26.56,162,671,371
837,26.59,160,662,370
838,26.62,162,660,368
839,26.65,162,664,370
840,26.69,161,661,370
841,26.72,162,671,371
842,26.75,160,662,370
843,26.78,162,660,372
844,26.82,160,663,370
845,26.85,161,661,372
846,26.88,162,664,371
847,26.91,160,661,370
848,26.94,162,669,371
849,26.98,160,662,370
850,27.01,162,660,374
851,27.04,173,663,370
852,27.07,161,660,372
853,27.11,162,664,370
854,27.14,161,661,372
855,27.17,163,664,370
856,27.20,161,661,370
857,27.23,162,670,371
858,27.27,160,662,370
859,27.30,162,660,375
860,27.33,160,663,370
861,27.36,161,660,374
862,27.40,163,665,370
863,27.43,161,661,370
864,27.46,162,671,371
865,27.49,160,662,370
866,27.53,162,660,375
867,27.56,152,663,370
868,27.59,161,660,373
869,27.62,163,664,370
870,27.65,160,661,370
871,27.69,162,665,371
872,27.72,163,662,370
873,27.75,161,660,372
874,27.78,162,665,370
875,27.81,161,661,370
876,27.85,162,668,370
877,27.88,160,662,370
878,27.91,162,660,372
879,27.94,171,663,370
880,27.98,161,660,370
881,28.01,161,663,370
882,28.04,161,660,373
883,28.07,163,665,370
884,28.11,161,661,370
885,28.14,163,662,370
886,28.17,161,661,369
887,28.20,162,661,370
888,28.23,160,661,369
889,28.27,162,668,370
890,28.30,160,662,370
891,28.33,162,666,370
892,28.36,160,662,369
893,28.40,162,669,370
894,28.43,160,661,369
895,28.46,162,669,370
896,28.49,161,661,370
897,28.52,162,655,370
898,28.56,161,661,370
899,28.59,163,664,370
900,28.62,161,660,372
901,28.65,163,665,370
902,28.69,161,660,373
903,28.72,163,664,370
904,28.75,161,660,374
