,time,A0,A1,A2
601,18.34,80,327,284
602,18.38,79,326,284
603,18.41,74,326,284
604,18.44,78,326,284
605,18.47,80,326,284
606,18.50,78,326,284
607,18.53,80,326,291
608,18.56,78,326,284
609,18.59,79,326,274
610,18.63,78,329,284
611,18.66,79,326,285
612,18.69,77,333,284
613,18.72,79,326,287
614,18.75,77,331,284
615,18.78,79,326,286
616,18.81,77,320,284
617,18.84,79,326,286
618,18.88,76,320,284
619,18.91,79,326,287
620,18.94,76,316,284
621,18.97,79,326,286
622,19.00,76,320,284
623,19.03,79,326,286
624,19.06,76,322,284
625,19.09,79,326,286
626,19.13,76,320,284
627,19.16,79,326,286
628,19.19,76,322,284
629,19.22,79,326,287
630,19.25,76,328,284
631,19.28,79,326,286
632,19.31,77,316,284
633,19.34,79,326,286
634,19.37,76,322,284
635,19.41,79,326,286
636,19.44,76,324,284
637,19.47,79,326,285
638,19.50,76,326,284
639,19.53,79,326,285
640,19.56,76,329,284
641,19.59,79,326,285
642,19.62,83,328,284
643,19.66,79,326,284
644,19.69,88,328,284
645,19.72,79,326,284
646,19.75,80,327,284
647,19.78,79,326,284
648,19.81,68,327,284
649,19.84,79,326,284
650,19.87,76,326,284
651,19.90,78,326,284
652,19.94,79,326,284
653,19.97,78,326,284
654,20.00,80,326,284
655,20.03,78,326,284
656,20.06,79,326,287
657,20.09,78,326,284
658,20.12,79,326,282
659,20.15,78,328,284
660,20.19,79,326,286
661,20.22,76,320,284
662,20.25,79,326,286
663,20.28,76,328,284
664,20.31,79,326,285
665,20.34,83,329,284
666,20.37,79,326,284
667,20.40,84,328,284
668,20.43,79,326,284
669,20.47,70,326,284
670,20.50,78,326,284
671,20.53,78,325,284
672,20.56,78,326,284
673,20.59,79,326,285
674,20.62,78,326,284
675,20.65,79,326,276
676,20.68,77,329,284
677,20.72,79,326,286
678,20.75,76,316,284
679,20.78,79,326,285
680,20.81,75,328,284
681,20.84,79,326,284
682,20.87,68,326,284
683,20.90,79,326,284
684,20.93,78,326,284
685,20.97,78,326,284
686,21.00,79,326,287
687,21.03,78,326,284
688,21.06,79,325,280
689,21.09,77,331,284
690,21.12,79,326,286
691,21.15,76,323,284
692,21.18,78,326,285
693,21.22,77,328,284
694,21.25,78,326,284
695,21.28,86,327,284
696,21.31,78,326,283
697,21.34,74,326,283
698,21.37,78,326,283
699,21.40,79,326,284
700,21.43,78,326,284
701,21.47,79,325,287
702,21.50,78,326,284
703,21.53,79,326,276
704,21.56,77,327,283
705,21.59,79,326,287
706,21.62,76,320,284
707,21.65,79,326,285
708,21.68,75,328,284
709,21.71,79,326,284
710,21.75,68,326,284
711,21.78,78,326,283
712,21.81,78,325,284
713,21.84,78,326,283
714,21.87,79,325,285
715,21.90,78,326,283
716,21.93,79,325,276
717,21.96,77,327,284
718,22.00,79,325,286
719,22.03,76,320,284
720,22.06,79,326,284
721,22.09,79,328,283
722,22.12,78,326,283
723,22.15,72,326,284
724,22.18,78,326,283
725,22.21,79,326,283
726,22.25,78,326,283
727,22.28,79,325,287
728,22.31,78,326,283
729,22.34,79,326,281
730,22.37,77,331,283
731,22.40,79,326,286
732,22.43,76,324,283
733,22.46,79,326,284
734,22.50,87,327,284
735,22.53,78,326,283
736,22.56,74,326,284
737,22.59,78,325,283
738,22.62,79,325,284
739,22.65,78,326,283
740,22.68,79,325,280
741,22.71,77,329,284
742,22.75,79,326,286
743,22.77,76,316,284
744,22.81,79,325,285
745,22.84,74,328,284
746,22.87,78,326,284
747,22.90,87,327,284
748,22.93,78,326,284
749,22.96,72,326,283
750,22.99,78,326,284
751,23.02,79,325,283
752,23.06,78,326,283
753,23.09,79,325,287
754,23.12,77,326,283
755,23.15,79,325,282
756,23.18,76,331,283
757,23.21,79,325,285
758,23.24,74,326,283
759,23.27,78,326,284
760,23.31,90,327,283
761,23.34,78,326,283
762,23.37,76,325,283
763,23.40,78,326,283
764,23.43,79,325,283
765,23.46,78,326,283
766,23.49,79,325,287
767,23.52,77,326,283
768,23.56,79,325,280
769,23.59,77,331,283
770,23.62,79,325,286
771,23.65,76,316,283
772,23.68,79,325,285
773,23.71,74,328,283
774,23.74,78,325,284
775,23.77,91,327,283
776,23.80,78,326,283
777,23.84,72,326,283
778,23.87,78,326,283
779,23.90,77,325,283
780,23.93,78,326,283
781,23.96,79,325,284
782,23.99,78,326,283
783,24.02,79,325,274
784,24.05,77,326,283
785,24.09,79,325,285
786,24.12,76,316,283
787,24.15,79,325,285
788,24.18,74,329,283
789,24.21,78,325,283
790,24.24,72,327,283
791,24.27,78,325,283
792,24.30,72,326,283
793,24.34,78,326,283
794,24.37,79,325,283
795,24.40,78,326,283
796,24.43,79,325,280
797,24.46,77,326,283
798,24.49,79,325,285
799,24.52,76,316,283
800,24.55,79,325,284
801,24.59,79,328,283
802,24.62,78,325,283
803,24.65,72,326,283
804,24.68,78,326,283
805,24.71,79,325,283
806,24.74,77,325,283
807,24.77,79,325,282
808,24.80,76,328,283
809,24.83,79,325,284
810,24.87,79,328,283
811,24.90,78,325,283
812,24.93,74,325,283
813,24.96,78,325,283
814,24.99,79,325,287
815,25.02,77,325,283
816,25.05,79,325,284
817,25.08,76,316,283
818,25.12,79,325,284
819,25.15,79,328,283
820,25.18,78,325,283
821,25.21,70,326,283
822,25.24,78,325,283
823,25.27,78,325,283
824,25.30,77,325,283
825,25.33,79,325,281
826,25.36,78,325,283
827,25.40,79,325,286
828,25.43,76,320,283
829,25.46,78,325,284
830,25.49,75,328,283
831,25.52,78,325,283
832,25.55,66,326,283
833,25.58,78,325,283
834,25.61,78,325,282
835,25.65,78,325,283
836,25.68,79,325,285
837,25.71,77,325,283
838,25.74,79,325,280
839,25.77,76,331,283
840,25.80,79,325,285
841,25.83,74,326,283
842,25.86,78,325,283
843,25.89,84,326,283
844,25.93,78,325,283
845,25.96,77,325,282
846,25.99,77,325,283
847,26.02,79,325,287
848,26.05,77,325,283
849,26.08,79,325,282
850,26.11,76,316,283
851,26.14,78,325,284
852,26.18,83,328,283
853,26.21,78,325,283
854,26.24,70,326,283
855,26.27,78,325,283
856,26.30,78,325,282
857,26.33,77,325,283
858,26.36,79,325,287
859,26.39,77,325,283
860,26.43,79,325,276
861,26.46,76,329,283
862,26.49,79,325,284
863,26.52,76,316,283
864,26.55,78,325,285
865,26.58,74,327,283
866,26.61,78,325,283
867,26.64,87,327,283
868,26.68,78,325,283
869,26.71,68,325,283
870,26.74,78,325,283
871,26.77,78,325,282
872,26.80,78,325,283
873,26.83,79,325,282
874,26.86,77,325,282
875,26.89,79,325,285
876,26.93,77,325,283
877,26.96,79,325,276
878,26.99,76,325,283
879,27.02,79,325,284
880,27.05,76,331,283
881,27.08,79,325,285
882,27.11,76,321,283
883,27.14,78,325,284
884,27.17,75,328,283
885,27.21,78,325,283
886,27.24,68,327,283
887,27.27,78,325,282
888,27.30,74,325,283
889,27.33,77,325,283
890,27.36,79,325,283
891,27.39,77,325,283
892,27.42,79,325,277
893,27.46,76,327,282
894,27.49,79,325,285
895,27.52,74,326,282
896,27.55,78,325,283
897,27.58,88,327,283
898,27.61,78,325,283
899,27.64,74,325,282
900,27.67,78,325,282
901,27.70,79,325,282
902,27.74,77,325,283
903,27.77,79,325,272
904,27.80,76,327,283
905,27.83,78,325,285
906,27.86,75,322,283
907,27.89,78,325,283
908,27.92,91,326,283
909,27.95,78,325,283
910,27.99,77,325,282
911,28.02,77,325,282
912,28.05,79,325,287
913,28.08,77,325,283
914,28.11,78,325,284
915,28.14,76,324,282
916,28.17,78,325,283
917,28.20,84,327,283
918,28.23,78,325,282
919,28.27,76,325,282
920,28.30,77,325,282
921,28.33,79,325,276
922,28.36,76,326,282
923,28.39,78,325,285
924,28.42,74,326,282
925,28.45,78,325,283
926,28.48,68,325,282
927,28.52,77,325,282
928,28.55,79,324,287
929,28.58,76,325,282
930,28.61,79,325,285
931,28.64,74,326,282
932,28.67,78,325,282
933,28.70,68,325,282
