Time,C0,C1,C2
135.74,522,692,557
135.78,507,673,545
135.81,503,673,545
135.84,509,677,557
135.88,484,680,549
135.91,505,672,544
135.94,505,673,548
135.98,515,684,561
136.01,510,674,545
136.04,504,672,545
136.08,508,675,553
136.11,525,662,553
136.14,505,673,544
136.18,504,673,546
136.21,509,678,559
136.24,513,677,547
136.28,503,672,544
136.31,503,673,548
136.34,513,682,561
136.38,511,675,545
136.41,503,672,544
136.44,505,673,548
136.48,515,687,533
136.51,507,674,545
136.54,501,672,545
136.58,504,674,549
136.61,518,690,531
136.64,506,674,544
136.68,501,672,544
136.71,504,674,548
136.74,515,688,537
136.77,505,674,544
136.81,499,672,543
136.84,500,673,547
136.88,510,684,546
136.91,505,675,545
136.94,497,671,543
136.98,498,672,546
137.01,505,678,560
137.04,508,679,548
137.08,498,672,543
137.11,498,672,544
137.14,502,675,551
137.18,520,673,555
137.21,502,673,544
137.24,496,671,543
137.27,498,673,547
137.31,507,681,563
137.34,511,677,547
137.37,498,671,543
137.41,499,672,544
137.44,503,675,553
137.48,522,663,554
137.51,502,673,544
137.54,499,671,543
137.57,501,673,548
137.61,513,688,528
137.64,504,673,544
137.67,497,671,542
137.71,499,672,546
137.74,506,679,560
137.77,512,677,546
137.81,498,671,542
137.84,498,671,544
137.87,503,675,553
137.91,516,672,550
137.94,499,671,542
137.97,497,671,543
138.01,500,674,549
138.04,516,679,555
138.07,501,672,543
138.11,497,671,543
138.14,500,673,548
138.17,515,687,538
138.21,502,673,543
138.24,497,671,542
138.27,499,672,546
138.31,510,683,561
138.34,506,674,544
138.37,498,670,542
138.41,498,672,545
138.44,505,678,559
138.47,506,677,546
138.51,498,671,542
138.54,497,671,544
138.57,502,676,555
138.61,500,680,548
138.64,498,671,542
138.67,496,671,543
138.71,500,674,550
138.74,517,657,554
138.77,499,672,543
138.81,496,671,543
138.84,499,673,547
138.87,510,685,546
138.91,502,673,543
138.94,496,670,541
138.97,497,671,544
139.01,505,678,561
139.04,508,676,545
139.07,496,671,542
139.11,496,671,544
139.14,501,675,554
139.17,516,680,550
139.21,497,671,542
139.24,496,671,543
139.27,501,674,550
139.30,518,665,553
139.34,502,673,544
139.37,497,671,542
139.41,500,673,547
139.44,511,683,565
139.47,507,675,545
139.50,498,671,543
139.54,497,672,544
139.57,503,677,556
139.60,490,680,549
139.64,497,671,543
139.67,496,671,542
139.70,499,673,548
139.74,510,685,532
139.77,506,675,545
139.80,497,671,543
139.84,497,672,545
139.87,501,675,551
139.90,518,673,548
139.94,502,674,544
139.97,497,671,543
140.00,498,673,546
140.04,505,678,559
140.07,501,680,550
140.10,499,672,544
140.14,497,672,544
140.17,502,675,551
140.20,517,690,557
140.24,502,673,544
140.27,498,672,543
140.30,500,674,548
140.34,513,687,533
140.37,503,674,544
140.40,497,671,543
140.44,498,673,547
140.47,509,683,566
140.50,507,675,545
140.54,497,671,543
140.57,497,672,545
140.60,504,677,557
140.64,498,679,548
140.67,498,671,542
140.70,497,671,543
140.74,501,674,549
140.77,515,690,551
140.80,502,673,543
140.84,496,671,542
140.87,498,672,545
140.90,505,678,560
140.94,493,678,547
140.97,498,671,542
141.00,497,671,542
141.04,500,674,548
141.07,514,688,522
141.10,503,673,544
141.13,496,670,542
141.17,497,671,544
141.20,502,675,554
141.24,498,669,551
141.27,500,672,542
141.30,496,671,542
141.34,499,672,546
141.37,508,680,563
141.40,510,677,546
141.43,497,671,542
141.47,497,671,543
141.50,501,675,550
141.54,519,656,554
141.57,500,672,543
141.60,497,671,543
141.63,499,673,548
141.67,514,688,529
141.70,502,673,543
141.73,496,671,542
141.77,499,672,547
141.80,510,684,559
141.83,505,674,544
141.87,496,671,542
141.90,498,672,546
141.93,508,682,562
141.97,505,674,544
142.00,496,671,542
142.03,498,672,545
142.07,508,682,549
142.10,506,674,544
142.13,498,671,542
142.17,500,672,546
142.20,510,684,559
142.23,504,674,544
142.27,496,670,541
142.30,498,672,545
142.33,510,685,536
142.37,503,673,543
142.40,497,671,542
142.43,500,673,547
142.47,515,690,554
142.50,501,672,542
142.53,497,670,542
142.57,500,673,547
142.60,515,684,555
142.63,501,672,542
142.67,497,670,542
142.70,500,672,547
142.73,513,687,522
142.77,503,672,542
142.80,496,670,541
142.83,498,672,545
142.87,508,681,564
142.90,507,674,543
142.93,497,670,541
142.97,497,671,543
143.00,503,676,554
143.03,492,678,548
143.07,499,671,541
143.10,498,670,543
143.13,502,673,549
143.16,518,658,554
143.20,500,671,542
143.23,496,670,542
143.27,499,673,548
143.30,514,687,538
143.33,502,672,543
143.37,497,671,542
143.40,498,672,546
143.43,510,683,560
143.47,504,673,544
143.50,496,670,541
143.53,497,672,545
143.56,505,679,563
143.60,509,675,545
143.63,497,671,542
143.66,496,671,544
143.70,504,677,558
143.73,484,679,548
143.76,499,671,542
143.80,497,671,544
143.83,503,676,555
143.86,478,680,549
143.90,499,672,542
143.93,498,672,545
143.96,505,678,559
144.00,512,677,546
144.03,498,671,543
144.06,499,673,547
144.10,511,684,523
144.13,503,673,544
144.16,497,671,543
144.20,502,675,552
144.23,519,681,549
144.26,499,672,543
144.30,499,673,546
144.33,508,682,566
144.36,507,674,545
144.40,498,671,544
144.43,501,674,551
144.46,519,664,552
144.50,499,672,543
144.53,498,672,546
144.56,507,681,566
144.60,506,674,545
144.63,497,672,544
144.66,501,675,553
144.70,514,681,548
144.73,498,672,543
144.76,499,673,548
144.80,515,684,555
144.83,501,672,544
144.86,498,672,546
144.90,508,682,567
144.93,504,673,544
144.96,498,672,545
145.00,504,678,561
145.03,509,675,545
145.06,498,672,544
145.10,504,677,559
145.13,512,675,545
145.16,499,672,543
145.20,503,676,556
145.23,513,677,546
145.26,498,671,543
145.30,502,676,553
145.33,503,678,547
145.36,498,671,543
145.40,502,675,552
145.43,520,680,549
145.46,500,671,543
145.50,501,673,549
145.53,519,655,554
145.56,501,672,543
145.60,500,673,547
145.63,516,684,556
145.66,502,672,543
145.69,501,672,547
145.73,517,690,555
145.76,502,671,543
145.80,501,673,547
145.83,518,679,552
145.86,500,671,542
145.89,499,672,547
145.93,516,659,552
145.96,500,671,542
145.99,499,672,546
146.03,513,688,545
146.06,501,671,542
146.09,498,671,544
146.13,506,679,564
146.16,506,673,543
146.19,497,670,542
146.23,502,674,551
146.26,506,679,547
146.29,498,670,542
146.33,498,671,545
146.36,509,683,523
146.39,503,672,543
146.43,497,670,542
146.46,500,673,550
146.49,518,679,549
146.53,498,671,542
146.56,496,671,544
146.59,505,678,560
146.63,508,674,544
146.66,496,670,541
146.69,498,672,546
146.73,514,689,553
146.76,500,671,541
146.79,496,669,541
146.83,499,672,550
146.86,518,677,547
146.89,496,669,539
146.93,494,668,540
146.96,499,672,548
146.99,516,668,549
147.02,497,669,539
147.06,494,668,539
147.09,496,670,543
147.13,505,678,560
147.16,506,673,542
147.19,494,668,538
147.23,493,668,539
147.26,497,671,545
147.29,512,687,547
147.33,499,670,540
147.36,493,668,538
147.39,494,668,540
147.43,499,672,548
147.46,517,658,549
147.49,497,669,539
147.52,493,668,538
147.56,494,668,539
147.59,497,670,545
147.62,510,684,531
147.66,501,671,541
147.69,493,667,538
147.73,492,667,537
147.76,494,668,540
147.79,497,670,544
147.82,509,679,560
147.86,507,675,545
147.89,498,669,539
147.92,494,667,538
147.96,495,667,538
147.99,496,668,539
148.02,499,669,542
148.06,505,673,550
148.09,517,686,525
148.12,507,673,543
148.16,497,669,539
148.19,495,667,538
148.22,495,667,538
148.26,495,667,539
148.29,497,669,542
148.32,503,673,550
148.36,517,669,544
148.39,503,672,541
148.42,496,668,538
148.46,494,667,538
148.49,495,668,539
148.52,497,669,542
148.56,504,675,553
148.59,504,670,549
148.62,499,670,540
148.66,495,668,538
148.69,495,667,539
148.72,497,669,542
148.76,503,673,549
148.79,516,683,529
148.82,504,672,542
148.86,497,668,539
148.89,496,668,539
148.92,497,668,540
148.96,499,671,544
148.99,508,677,558
149.02,477,672,548
149.06,499,670,540
149.09,495,668,538
149.12,495,668,539
149.16,496,669,540
149.19,499,671,545
149.22,510,681,555
149.26,502,675,544
149.29,497,669,539
149.32,495,668,539
149.36,495,668,540
149.39,499,671,546
149.42,513,685,522
149.46,503,671,541
149.49,496,668,539
149.52,495,668,539
149.55,497,670,543
149.59,507,678,560
149.62,510,675,544
149.66,497,669,539
149.69,496,668,539
149.72,497,669,541
149.75,501,672,547
149.79,514,687,525
149.82,504,672,542
149.86,496,668,539
149.89,495,668,539
149.92,498,671,545
149.95,512,685,534
149.99,502,670,540
150.02,495,668,539
150.05,496,669,543
150.09,506,678,561
150.12,506,673,542
150.15,496,668,539
150.19,496,669,541
150.22,501,673,550
150.25,507,662,548
150.29,499,669,539
150.32,496,668,539
150.35,498,670,543
150.39,506,677,558
150.42,500,675,544
150.45,498,669,539
150.49,497,668,540
150.52,499,670,543
150.55,507,677,559
150.59,499,675,544
150.62,498,669,539
150.65,496,668,539
150.69,499,670,543
150.72,507,678,559
150.75,511,675,544
150.79,499,669,539
150.82,497,668,540
150.85,500,670,544
150.89,512,683,549
150.92,505,671,541
150.95,498,668,539
150.99,498,669,542
151.02,504,674,554
151.05,484,677,546
151.09,499,669,540
151.12,497,669,540
151.15,500,671,545
151.19,513,684,520
151.22,506,672,542
151.25,498,669,539
151.29,498,669,542
151.32,503,673,549
151.35,519,664,551
151.39,501,670,540
151.42,497,669,540
151.45,500,670,543
151.49,508,678,559
151.52,512,675,543
151.55,497,668,539
151.59,498,669,540
151.62,502,672,547
151.65,518,686,553
151.69,502,670,541
151.72,498,669,540
151.75,499,670,542
151.79,505,675,556
151.82,477,678,546
151.85,499,669,539
151.88,497,668,540
151.92,499,670,543
151.95,507,678,559
151.99,510,676,545
152.02,498,669,540
152.05,496,669,540
152.08,499,670,544
152.12,509,678,558
152.15,514,676,545
152.18,499,669,540
152.22,498,669,540
152.25,500,671,545
152.28,512,681,559
152.32,509,673,543
152.35,498,668,539
152.38,498,669,541
152.42,502,672,546
152.45,517,687,547
152.48,504,671,541
152.52,498,669,540
152.55,499,670,542
152.58,505,675,554
152.62,488,677,545
152.65,500,669,540
152.68,499,669,541
152.72,503,672,548
152.75,520,684,550
152.78,502,670,541
152.82,499,669,541
152.85,501,671,546
152.88,515,683,520
152.92,506,672,542
152.95,500,669,541
152.98,502,671,545
153.02,515,687,549
153.05,503,671,541
153.08,500,669,541
153.12,503,672,549
153.15,522,668,550
153.18,501,669,540
153.22,499,669,541
153.25,505,673,552
153.28,492,677,545
153.32,500,668,539
153.35,499,669,542
153.38,506,675,556
153.41,500,675,544
153.45,500,669,539
153.48,499,669,542
153.52,505,674,555
153.55,483,677,545
153.58,500,669,539
153.62,499,669,541
153.65,504,673,550
153.68,519,674,549
153.72,502,669,540
153.75,500,669,540
153.78,504,671,546
153.82,518,687,528
153.85,506,671,541
153.88,500,669,540
153.91,502,671,545
153.95,516,685,533
153.98,505,671,541
154.01,499,669,541
154.05,503,672,546
154.08,517,688,546
154.12,506,672,542
154.15,501,669,541
154.18,503,672,547
154.21,518,684,544
154.25,505,671,542
154.28,500,670,541
154.31,503,673,548
154.35,521,684,554
154.38,505,671,542
154.41,501,670,541
154.45,505,673,549
154.48,524,661,549
154.51,503,670,541
154.55,500,669,542
154.58,505,673,551
154.61,507,678,546
154.65,500,669,539
154.68,499,668,541
154.71,504,672,550
154.75,492,678,546
154.78,501,668,539
154.81,499,668,539
154.85,502,670,545
154.88,517,687,525
154.91,504,670,540
154.95,499,668,539
154.98,499,668,541
155.01,504,672,548
155.05,521,677,552
155.08,503,670,540
155.11,498,668,538
155.15,500,668,540
155.18,504,671,546
155.21,518,686,542
155.25,506,670,540
155.28,499,668,539
155.31,500,669,542
155.35,505,675,555
155.38,506,675,543
155.41,499,669,540
155.45,500,668,540
155.48,504,672,549
155.51,518,658,551
155.55,504,670,540
155.58,500,669,540
155.61,503,671,546
155.65,516,686,536
155.68,507,671,542
155.71,500,670,540
155.75,503,671,545
155.78,542,680,561
155.81,553,674,541
155.85,542,670,541
155.88,544,671,547
155.91,554,681,567
155.94,552,673,546
155.98,542,670,544
156.01,546,673,550
156.05,562,653,553
156.08,545,669,541
156.11,542,669,545
156.14,553,682,549
156.18,544,669,541
156.21,541,669,544
156.24,551,681,531
156.28,546,669,542
156.31,545,669,544
156.34,551,677,562
156.38,546,670,541
156.41,542,669,543
156.44,548,675,559
156.48,555,672,544
156.51,544,669,542
156.54,548,673,553
156.58,526,676,546
156.61,544,669,543
156.64,547,672,548
156.68,562,653,553
156.71,547,670,542
156.74,547,670,546
156.78,555,684,528
156.81,548,670,542
156.84,544,669,544
156.88,551,677,562
156.91,551,671,543
156.94,543,667,541
156.98,547,672,552
157.01,527,674,544
157.04,546,669,542
157.08,545,670,547
157.11,559,687,556
157.14,547,669,541
157.18,545,669,544
157.21,550,676,560
157.24,555,671,542
157.28,544,667,541
157.31,546,671,549
157.34,563,668,548
157.38,546,668,540
157.41,544,669,543
157.44,553,680,538
157.48,549,669,541
157.51,542,667,541
157.54,546,672,550
157.58,564,677,546
157.61,544,668,540
157.64,543,668,543
157.68,551,676,562
157.71,553,672,544
157.74,545,669,543
157.77,548,671,549
157.81,563,686,555
157.84,548,670,543
157.88,544,669,544
157.91,551,675,560
157.94,558,673,544
157.98,547,669,543
158.01,549,672,550
158.04,564,667,551
158.07,547,669,542
158.11,545,670,546
158.14,557,685,530
158.18,549,669,542
158.21,546,669,544
158.24,552,677,562
158.27,554,670,541
158.31,543,667,541
158.34,546,671,551
158.37,525,677,546
158.41,545,668,541
158.44,548,670,546
158.47,560,687,555
158.51,549,669,542
158.54,545,668,543
158.57,550,674,557
158.61,558,673,544
158.64,545,668,541
158.67,547,670,547
158.71,559,688,547
158.74,548,669,542
158.77,544,668,543
158.81,549,674,555
158.84,543,675,546
158.87,544,669,542
158.91,546,671,548
158.94,561,651,552
158.97,546,669,542
159.01,544,669,544
159.04,554,681,546
159.07,550,670,543
159.11,544,668,543
159.14,549,673,554
159.17,545,676,546
159.21,545,668,542
159.24,545,670,546
159.27,556,681,522
159.31,549,670,543
159.34,544,669,543
159.37,548,672,552
159.41,567,678,549
159.44,545,669,542
159.47,545,669,544
159.51,553,678,565
159.54,552,671,543
159.57,543,668,541
159.61,547,671,550
159.64,563,669,549
159.67,547,669,543
159.71,546,670,547
159.74,555,681,532
159.77,549,670,543
159.80,545,669,544
159.84,551,677,564
159.87,552,671,542
159.91,544,668,543
159.94,550,675,557
159.97,555,672,543
160.01,544,668,542
160.04,548,673,555
160.07,558,674,545
160.11,543,667,541
160.14,546,671,551
160.17,525,675,545
160.20,543,667,540
160.24,545,670,548
160.27,566,677,547
160.30,544,667,541
160.34,545,669,546
160.37,564,674,548
160.40,544,667,541
160.44,545,669,547
160.47,564,668,548
160.50,544,668,541
160.54,545,670,547
160.57,564,663,547
160.60,544,667,541
160.64,546,670,546
160.67,561,661,550
160.70,545,668,542
160.74,546,671,546
160.77,564,670,549
160.80,543,668,540
160.84,546,671,549
160.87,559,677,547
160.90,544,667,542
160.94,545,670,549
160.97,526,675,545
161.00,544,668,542
161.04,548,673,555
161.07,554,672,542
161.10,543,667,542
161.14,549,674,557
161.17,555,672,542
161.20,542,667,541
161.24,549,675,560
161.27,549,669,541
161.30,543,668,543
161.34,553,679,520
161.37,547,668,540
161.40,544,668,544
161.44,557,687,554
161.47,546,668,540
161.50,545,669,545
161.54,564,672,548
161.57,544,667,541
161.60,546,671,550
161.64,531,675,545
161.67,544,668,542
161.70,550,674,558
161.74,555,671,543
161.77,545,669,544
161.80,555,682,548
161.84,547,669,541
161.87,546,669,547
161.90,563,677,545
161.94,543,667,541
161.97,547,672,555
162.00,552,669,541
162.04,542,666,541
162.07,551,678,521
162.10,545,667,539
162.13,543,668,543
162.17,557,649,547
162.20,542,665,537
162.24,542,667,543
162.27,560,674,542
162.30,540,664,537
162.33,542,666,543
162.37,559,664,543
162.40,541,664,536
162.44,540,666,540
162.47,551,678,532
162.50,543,665,537
162.53,539,664,537
162.57,543,668,545
162.60,557,673,542
162.63,540,664,536
162.67,539,664,538
162.70,544,670,553
162.73,550,668,538
162.77,539,663,535
162.80,539,664,538
162.83,548,674,552
162.87,544,665,536
162.90,539,663,535
162.93,540,665,538
162.97,546,672,555
163.00,549,669,539
163.03,539,663,535
163.07,538,663,536
163.10,540,665,540
163.13,548,674,551
163.17,548,669,539
163.20,540,663,535
163.23,537,663,535
163.27,538,664,536
163.30,541,666,541
163.33,551,678,550
163.37,548,669,539
163.40,540,664,535
163.43,538,663,534
163.47,538,663,535
163.50,540,665,538
163.53,545,670,549
163.57,520,662,543
163.60,541,664,535
163.63,538,663,534
163.66,538,663,536
163.70,541,665,539
163.73,549,673,554
163.77,542,670,540
163.80,540,664,535
163.83,538,663,534
163.87,538,663,535
163.90,540,664,538
163.93,544,668,546
163.97,558,659,544
164.00,545,666,537
164.03,539,663,534
164.07,538,663,534
164.10,538,663,535
164.13,540,664,537
164.16,543,667,542
164.20,552,678,555
164.23,540,672,544
164.26,544,667,538
164.30,540,664,535
164.33,539,663,534
164.37,538,662,534
164.40,537,662,534
164.43,538,662,534
164.46,538,663,536
164.50,540,664,537
164.53,543,666,541
164.56,548,671,550
164.60,550,669,520
164.63,548,669,540
164.66,541,664,535
164.70,538,663,534
164.73,538,662,534
164.76,538,662,534
164.80,539,664,536
164.83,541,665,539
164.86,547,670,549
164.90,556,659,544
164.93,544,666,537
164.96,539,663,534
165.00,537,662,534
165.03,537,662,534
165.06,539,663,536
165.10,542,665,540
165.13,549,673,553
165.16,528,669,543
165.20,542,665,536
165.23,538,663,534
165.26,537,662,534
165.30,537,663,535
165.33,539,664,537
165.36,543,667,544
165.40,555,659,527
165.43,543,666,537
165.46,538,663,534
165.50,537,662,534
165.53,538,664,537
165.56,542,667,544
165.60,554,659,541
165.63,542,665,536
165.66,537,662,534
165.70,536,662,534
165.73,538,664,537
165.76,542,667,544
165.80,556,675,540
165.83,543,666,536
165.86,537,662,534
165.90,536,662,534
165.93,537,663,535
165.96,540,665,539
166.00,547,672,552
166.03,522,670,543
166.06,540,664,535
166.10,537,663,534
166.13,536,662,534
166.16,537,663,536
166.20,541,666,542
166.23,554,671,522
166.26,543,666,537
166.30,537,663,534
166.33,536,662,534
166.36,537,663,536
166.39,541,666,541
166.43,551,677,551
166.46,547,668,538
166.50,538,663,534
166.53,536,662,533
166.56,536,662,534
166.59,538,664,537
166.63,542,667,543
166.66,553,680,517
166.69,545,667,538
166.73,538,663,534
166.76,536,662,534
166.79,537,663,536
166.83,540,665,539
166.86,546,671,553
166.89,518,671,542
166.93,539,664,535
166.96,536,663,534
166.99,536,662,535
167.03,538,664,538
167.06,543,669,547
167.09,550,661,545
167.13,541,665,536
167.16,536,662,534
167.19,536,662,535
167.23,537,664,537
167.26,541,667,544
167.29,555,671,535
167.33,542,665,537
167.36,536,663,534
167.39,536,662,534
167.43,537,664,537
167.46,541,667,543
167.49,552,680,516
167.53,546,668,538
167.56,539,663,535
167.59,538,663,534
167.63,539,663,535
167.66,541,665,538
167.69,545,669,547
167.73,558,648,545
167.76,544,666,537
167.79,539,663,535
167.83,537,662,534
167.86,538,663,535
167.89,539,664,537
167.93,543,667,543
167.96,554,676,517
167.99,546,667,538
168.03,539,663,534
168.06,538,662,534
168.09,538,663,536
168.13,542,666,541
168.16,552,678,547
168.19,547,668,538
168.23,539,663,535
168.26,538,663,534
168.29,538,663,535
168.33,540,665,539
168.36,545,670,549
168.39,555,649,546
168.43,543,666,537
168.46,539,663,535
168.49,538,663,535
168.52,539,663,536
168.56,541,665,538
168.59,544,668,545
168.63,555,679,518
168.66,549,670,541
168.69,541,665,536
168.72,539,663,535
168.76,538,663,535
168.79,539,664,537
168.82,542,666,540
168.86,548,673,553
168.89,525,668,545
168.92,543,665,537
168.96,540,664,536
168.99,539,663,535
169.02,539,663,536
169.06,540,664,537
169.09,543,666,541
169.12,548,671,550
169.16,552,668,525
169.19,547,669,540
169.22,541,665,537
169.26,539,664,535
169.29,538,663,535
169.32,539,663,536
169.36,540,665,538
169.39,542,666,540
169.42,546,669,546
169.46,555,678,554
169.49,531,670,545
169.52,543,667,538
169.56,540,664,536
169.59,539,664,536
169.62,539,664,536
169.66,541,665,539
169.69,546,670,549
169.72,561,650,548
169.76,544,666,538
169.79,540,664,535
169.82,539,664,536
169.86,539,664,539
169.89,550,672,552
169.92,562,685,562
169.96,558,675,548
169.99,541,664,536
170.02,539,664,536
170.05,541,666,541
170.09,553,680,521
170.12,545,667,538
170.16,539,664,536
170.19,539,664,536
170.22,541,665,539
170.26,546,671,552
170.29,522,671,543
170.32,542,666,537
170.36,539,664,536
170.39,540,665,538
170.42,543,668,548
170.46,551,673,543
170.49,542,665,537
170.52,539,664,536
170.55,541,666,541
170.59,551,678,549
170.62,546,668,538
170.65,540,664,536
170.69,540,665,538
170.72,544,668,545
170.76,558,651,548
170.79,543,666,538
170.82,540,665,537
170.85,540,665,539
170.89,545,669,546
170.92,559,652,546
170.95,543,665,537
170.99,539,664,536
171.02,540,665,538
171.05,544,668,545
171.09,558,666,549
171.12,544,666,537
171.15,539,664,535
171.19,539,664,537
171.22,542,666,541
171.25,552,679,552
171.29,549,669,540
171.32,540,664,536
171.35,538,664,536
171.39,542,667,542
171.42,558,657,546
171.45,543,665,536
171.49,539,664,536
171.52,541,666,540
171.55,550,677,544
171.59,548,668,539
171.62,540,665,536
171.65,541,665,539
171.69,545,670,550
171.72,545,674,543
171.75,542,665,537
171.79,540,664,537
171.82,542,667,542
171.85,553,681,532
171.89,547,668,539
171.92,541,665,537
171.95,540,665,539
171.99,545,670,548
172.02,528,668,544
172.05,542,666,537
172.09,540,665,537
172.12,541,666,541
172.15,552,682,533
172.19,549,669,542
172.22,544,668,542
172.25,549,674,555
172.29,527,677,547
172.32,547,669,543
172.35,549,672,552
172.38,538,675,544
172.42,545,668,543
172.45,550,674,556
172.49,557,672,544
172.52,545,669,544
172.55,552,679,557
172.58,550,670,542
172.62,546,669,546
172.65,561,653,550
172.69,547,668,541
172.72,549,672,552
172.75,557,672,542
172.78,543,667,541
172.82,550,677,558
172.85,546,667,539
172.88,543,667,542
172.92,559,659,547
172.95,544,666,538
172.98,543,668,545
173.02,552,673,538
173.05,543,665,537
173.08,544,669,548
173.12,548,670,540
173.15,542,665,538
173.18,545,670,551
173.22,552,668,539
173.25,541,664,537
173.28,546,672,558
173.32,546,666,537
173.35,540,665,539
173.38,548,678,535
173.42,544,666,537
173.45,541,666,540
173.48,552,682,542
173.52,543,665,537
173.55,541,666,541
173.58,552,682,542
173.62,542,665,536
173.65,540,665,540
173.68,550,677,541
173.72,545,667,537
173.75,541,665,538
173.78,545,669,550
173.82,528,672,538
173.85,539,663,535
173.88,541,666,544
173.92,556,683,541
173.95,551,671,543
173.98,547,670,546
174.02,555,680,560
174.05,551,670,543
174.08,547,671,548
174.12,566,677,546
174.15,546,669,544
174.18,556,685,556
174.22,548,669,543
174.25,551,676,563
174.28,548,668,541
174.32,547,671,553
174.35,554,669,542
174.38,546,670,547
174.41,555,675,544
174.45,545,668,543
174.48,560,684,551
174.52,546,668,542
174.55,551,675,562
174.58,553,670,543
174.62,549,672,550
174.65,552,674,545
174.68,548,669,545
174.71,561,688,552
174.75,550,669,543
174.78,554,677,564
174.82,550,668,540
174.85,550,671,550
174.88,555,674,545
174.91,548,670,547
174.95,565,666,548
174.98,548,669,544
175.01,553,678,550
175.05,544,666,539
175.08,549,674,530
175.11,543,665,537
175.15,545,669,553
175.18,547,666,537
175.21,542,666,542
175.25,536,672,539
175.28,542,664,538
175.31,547,674,551
175.35,548,668,538
175.38,544,665,541
175.41,560,653,546
175.45,544,666,538
175.48,546,669,546
175.51,545,675,542
175.55,543,666,539
175.58,546,669,553
175.61,556,675,545
175.65,543,667,540
175.68,550,673,555
175.71,556,671,542
175.75,545,668,542
175.78,552,675,563
175.81,552,670,542
175.85,545,668,544
175.88,556,686,551
175.91,547,668,542
175.95,548,671,549
175.98,540,674,544
176.01,545,668,542
176.05,553,678,520
176.08,547,669,541
176.11,546,670,548
176.15,545,674,543
176.18,543,668,541
176.21,552,678,530
176.25,547,668,540
176.28,546,670,547
176.31,531,675,543
176.35,544,669,543
176.38,552,677,564
176.41,551,672,545
176.45,550,669,546
176.48,568,678,549
176.51,550,671,548
176.55,559,688,558
176.58,552,672,547
176.61,555,679,569
176.65,552,672,546
176.68,553,677,565
176.71,553,672,546
176.75,554,679,542
176.78,552,672,546
176.81,555,684,555
176.84,546,668,542
176.88,559,657,546
176.91,544,669,545
176.95,566,676,543
176.98,544,668,545
177.01,531,670,539
177.04,542,669,547
177.08,549,671,541
177.11,543,669,547
177.14,550,670,540
177.18,542,667,543
177.21,553,671,540
177.24,540,666,541
177.28,558,669,544
177.31,541,666,540
177.34,549,681,548
177.38,541,666,539
177.41,544,672,556
177.44,545,667,539
177.48,541,669,547
177.51,551,670,540
177.54,539,667,544
177.58,559,674,541
177.61,541,668,544
177.64,554,654,546
177.68,543,667,542
177.71,548,679,526
177.74,542,666,539
177.78,546,671,556
177.81,546,667,539
177.84,542,668,546
177.88,537,671,540
177.91,541,666,542
177.94,555,659,545
177.98,541,666,539
178.01,546,674,563
178.04,546,666,538
178.08,540,669,547
178.11,529,671,541
178.14,540,666,540
178.18,552,684,554
178.21,546,667,540
178.24,545,670,552
178.28,553,668,539
178.31,541,666,540
178.34,554,671,546
178.38,540,665,538
178.41,544,671,557
