,time,A0,A1,A2
899,28.59,500,525,228
900,28.62,500,525,228
901,28.65,500,523,228
902,28.69,500,524,228
903,28.72,500,522,228
904,28.75,500,523,228
905,28.78,500,522,228
906,28.81,500,522,228
907,28.85,500,522,228
908,28.88,500,524,228
909,28.91,500,524,228
910,28.94,500,525,228
911,28.98,499,514,228
912,29.01,499,523,228
913,29.04,499,522,228
914,29.07,499,522,228
915,29.11,499,521,228
916,29.14,503,521,228
917,29.17,506,521,228
918,29.20,495,521,229
919,29.23,503,520,229
920,29.27,501,520,229
921,29.30,501,520,220
922,29.33,501,520,236
923,29.36,500,520,226
924,29.39,500,519,227
925,29.43,500,519,228
926,29.46,500,519,227
927,29.49,500,520,228
928,29.52,500,521,227
929,29.56,500,523,228
930,29.59,499,524,228
931,29.62,499,526,228
932,29.65,499,523,228
933,29.68,499,515,228
934,29.72,499,521,227
935,29.75,499,523,227
936,29.78,499,523,228
937,29.81,499,523,227
938,29.85,499,523,228
939,29.88,499,523,228
940,29.91,499,523,227
941,29.94,499,518,227
942,29.98,499,524,227
943,30.01,499,525,227
944,30.04,499,521,227
945,30.07,500,520,227
946,30.10,500,519,226
947,30.14,500,519,226
948,30.17,500,519,228
949,30.20,500,520,226
950,30.23,501,520,229
951,30.27,502,520,228
952,30.30,493,520,228
953,30.33,504,521,228
954,30.36,500,521,227
955,30.39,498,522,227
956,30.43,499,523,227
957,30.46,499,527,227
958,30.49,499,522,227
959,30.52,499,519,227
960,30.56,499,519,229
961,30.59,500,519,225
962,30.62,500,520,229
963,30.65,502,520,228
964,30.68,503,521,227
965,30.72,500,521,227
966,30.75,498,522,227
967,30.78,499,518,227
968,30.81,499,525,227
969,30.85,499,519,227
970,30.88,499,519,235
971,30.91,500,520,229
972,30.94,501,520,227
973,30.98,502,521,227
974,31.01,498,522,227
975,31.04,499,522,227
976,31.07,499,519,232
977,31.10,500,520,229
978,31.14,497,521,228
979,31.17,499,522,227
980,31.20,498,526,227
981,31.23,499,519,226
982,31.26,500,520,229
983,31.30,502,521,227
984,31.33,498,522,227
985,31.36,499,522,227
986,31.39,500,519,218
987,31.43,501,520,228
988,31.46,502,521,227
989,31.49,498,514,227
990,31.52,499,519,226
991,31.55,500,520,228
992,31.59,501,520,227
993,31.62,500,521,227
994,31.65,498,523,227
995,31.68,499,520,226
996,31.72,500,519,228
997,31.75,501,520,228
998,31.78,502,521,227
999,31.81,498,523,227
1000,31.85,499,523,227
1001,31.88,499,519,229
1002,31.91,500,520,229
1003,31.94,497,520,227
1004,31.97,501,521,227
