,time,A0,A1,A2
859,27.30,699,735,116
860,27.33,696,735,117
861,27.36,701,734,114
862,27.40,704,732,113
863,27.43,704,727,115
864,27.46,703,741,115
865,27.49,700,734,116
866,27.53,696,735,116
867,27.56,692,735,117
868,27.59,703,732,114
869,27.62,704,728,114
870,27.65,703,743,115
871,27.69,699,735,116
872,27.72,699,735,117
873,27.75,702,734,108
874,27.78,704,730,114
875,27.81,703,729,115
876,27.85,701,733,116
877,27.88,696,735,116
878,27.91,695,735,117
879,27.94,704,732,113
880,27.98,704,727,115
881,28.01,702,733,115
882,28.04,699,735,116
883,28.07,700,735,117
884,28.11,702,734,109
885,28.14,704,731,114
886,28.17,704,727,115
887,28.20,702,724,115
888,28.23,698,735,116
889,28.27,698,735,116
890,28.30,702,734,112
891,28.33,704,731,113
892,28.36,704,727,115
893,28.40,702,743,115
894,28.43,699,735,116
895,28.46,695,735,116
896,28.49,699,735,116
897,28.52,704,732,113
898,28.56,704,728,115
899,28.59,703,739,115
900,28.62,700,734,116
901,28.65,696,735,116
902,28.69,698,734,116
903,28.72,704,732,113
904,28.75,704,726,114
905,28.78,702,735,115
906,28.81,699,735,116
907,28.85,699,735,116
908,28.88,702,734,109
909,28.91,704,731,114
910,28.94,704,727,115
911,28.98,701,728,115
912,29.01,697,735,116
913,29.04,707,735,117
914,29.07,703,733,127
915,29.11,704,729,114
916,29.14,703,732,115
917,29.17,700,734,116
918,29.20,696,735,116
919,29.23,695,735,116
920,29.27,704,732,115
921,29.30,704,728,115
922,29.33,702,743,115
923,29.36,699,735,116
924,29.39,696,735,117
925,29.43,701,734,113
926,29.46,704,732,113
927,29.49,704,727,115
928,29.52,702,739,116
929,29.56,698,735,116
930,29.59,697,735,117
931,29.62,703,734,104
932,29.65,704,730,114
933,29.68,703,731,115
934,29.72,700,734,116
935,29.75,696,735,117
936,29.78,701,734,112
937,29.81,704,731,114
938,29.85,704,728,115
939,29.88,701,732,115
940,29.91,696,735,116
941,29.94,693,735,115
942,29.98,704,731,114
943,30.01,704,727,115
944,30.04,701,733,115
945,30.07,696,735,116
946,30.10,701,734,112
947,30.14,704,730,114
948,30.17,703,727,115
949,30.20,701,733,116
950,30.23,695,735,116
951,30.27,698,735,115
952,30.30,704,732,113
953,30.33,704,726,115
954,30.36,702,724,116
955,30.39,697,735,116
956,30.43,703,735,117
957,30.46,703,734,104
958,30.49,704,730,114
959,30.52,704,726,115
960,30.56,701,732,115
961,30.59,697,735,116
962,30.62,707,735,117
963,30.65,703,734,106
964,30.68,704,731,113
965,30.72,704,727,114
966,30.75,702,743,115
967,30.78,699,735,116
968,30.81,696,735,116
969,30.85,692,735,116
970,30.88,703,733,127
971,30.91,704,729,114
972,30.94,703,733,115
973,30.98,700,734,116
974,31.01,695,735,116
975,31.04,698,735,116
976,31.07,704,732,112
977,31.10,704,727,115
978,31.14,703,743,116
979,31.17,699,735,116
980,31.20,696,735,116
981,31.23,696,735,116
982,31.26,704,732,113
983,31.30,704,727,115
984,31.33,703,743,115
985,31.36,699,734,116
986,31.39,697,735,116
987,31.43,696,735,116
988,31.46,704,732,115
989,31.49,704,728,114
990,31.52,703,738,115
991,31.55,700,734,116
992,31.59,695,735,116
993,31.62,697,735,114
994,31.65,704,732,113
995,31.68,704,727,115
996,31.72,702,743,115
997,31.75,698,735,116
998,31.78,697,735,117
999,31.81,702,734,108
1000,31.85,704,731,114
1001,31.88,704,727,115
1002,31.91,701,731,115
1003,31.94,697,735,116
1004,31.97,707,735,117
1005,32.01,703,734,106
1006,32.04,704,730,114
1007,32.07,704,726,115
1008,32.10,702,728,115
1009,32.14,698,735,116
1010,32.17,701,735,117
1011,32.20,702,734,112
1012,32.23,704,732,113
1013,32.27,704,728,114
1014,32.30,703,735,115
1015,32.33,700,734,115
1016,32.36,696,735,116
1017,32.39,711,735,117
1018,32.43,703,734,104
1019,32.46,704,731,114
1020,32.49,704,726,115
1021,32.52,702,727,115
1022,32.56,699,735,115
1023,32.59,697,735,116
1024,32.62,696,735,115
1025,32.65,704,732,114
1026,32.68,704,728,114
1027,32.72,703,743,115
1028,32.75,699,735,116
1029,32.78,701,735,117
1030,32.81,703,733,123
1031,32.85,704,728,114
1032,32.88,702,731,115
1033,32.91,698,735,116
1034,32.94,709,735,117
1035,32.97,703,733,123
1036,33.01,704,728,115
1037,33.04,703,743,115
1038,33.07,699,735,116
1039,33.10,700,735,117
1040,33.13,703,734,106
1041,33.17,704,730,114
1042,33.20,703,728,115
1043,33.23,700,734,115
1044,33.26,695,735,116
1045,33.30,698,735,115
1046,33.33,704,732,113
1047,33.36,704,726,115
1048,33.39,702,728,115
1049,33.43,697,735,116
1050,33.46,709,735,116
1051,33.49,703,733,119
1052,33.52,704,728,115
1053,33.55,702,743,115
1054,33.59,698,735,116
1055,33.62,699,735,117
1056,33.65,703,734,104
1057,33.68,704,730,114
1058,33.72,703,728,115
1059,33.75,701,733,115
1060,33.78,696,735,116
1061,33.81,709,735,117
1062,33.85,703,733,120
1063,33.88,704,729,114
1064,33.91,703,728,115
1065,33.94,701,733,115
1066,33.97,696,735,116
1067,34.01,695,735,117
1068,34.04,703,733,117
1069,34.07,704,728,114
1070,34.10,703,739,115
1071,34.13,700,734,115
1072,34.17,696,736,116
1073,34.20,697,735,116
1074,34.23,704,732,113
1075,34.26,704,726,115
1076,34.30,702,725,115
1077,34.33,698,735,116
1078,34.36,701,735,116
1079,34.39,702,734,108
1080,34.42,704,731,114
1081,34.46,704,727,115
1082,34.49,701,728,115
1083,34.52,697,735,116
1084,34.55,711,735,117
1085,34.59,703,733,119
1086,34.62,704,728,114
1087,34.65,703,743,115
1088,34.68,699,735,116
1089,34.72,699,735,116
1090,34.75,702,734,108
1091,34.78,704,731,114
1092,34.81,704,728,115
1093,34.84,701,733,115
1094,34.88,696,735,116
1095,34.91,701,735,117
1096,34.94,703,732,112
1097,34.97,704,727,114
1098,35.01,702,723,115
1099,35.04,698,735,116
1100,35.07,710,735,117
1101,35.10,703,733,117
1102,35.13,704,728,114
1103,35.17,702,727,115
1104,35.20,698,735,115
1105,35.23,709,735,117
1106,35.26,703,733,123
1107,35.30,704,728,114
1108,35.33,702,743,115
1109,35.36,698,735,116
1110,35.39,702,735,117
1111,35.42,703,733,127
1112,35.46,704,728,114
1113,35.49,703,741,115
1114,35.52,699,735,116
1115,35.55,698,736,117
1116,35.59,702,734,104
1117,35.62,704,730,114
1118,35.65,703,730,115
1119,35.68,701,733,115
1120,35.72,696,735,115
1121,35.75,701,735,116
1122,35.78,703,733,117
1123,35.81,704,728,114
1124,35.84,703,743,115
1125,35.88,699,735,115
1126,35.91,699,735,116
1127,35.94,703,734,108
1128,35.97,704,730,114
1129,36.00,703,733,115
1130,36.04,700,734,115
1131,36.07,697,735,116
1132,36.10,696,735,114
1133,36.13,704,732,112
1134,36.17,704,727,114
1135,36.20,702,729,115
1136,36.23,698,735,115
1137,36.26,698,735,116
1138,36.29,702,734,110
1139,36.33,704,731,113
1140,36.36,704,728,114
1141,36.39,702,741,115
1142,36.42,700,734,115
1143,36.46,695,735,116
1144,36.49,692,735,117
1145,36.52,703,733,126
1146,36.55,704,730,114
1147,36.59,704,727,115
