Time,D0,D1,D2
88.62,484,655,581
88.65,504,674,592
88.68,484,656,580
88.72,495,664,594
88.75,484,656,581
88.78,490,660,588
88.81,485,657,581
88.85,487,658,584
88.88,488,659,582
88.91,486,658,583
88.94,495,663,587
88.97,485,657,581
89.01,495,647,591
89.04,483,657,580
89.07,499,670,598
89.10,483,659,580
89.14,491,664,588
89.17,485,659,581
89.20,486,660,583
89.23,490,665,584
89.26,484,661,582
89.30,490,669,591
89.33,484,659,581
89.36,504,668,582
89.39,483,657,580
89.43,496,667,595
89.46,483,658,580
89.49,490,661,588
89.52,484,657,581
89.55,487,658,585
89.59,486,658,582
89.62,485,657,583
89.65,489,659,584
89.68,483,656,581
89.72,496,664,588
89.75,482,656,580
89.78,501,663,577
89.81,482,656,580
89.84,498,669,598
89.88,482,656,580
89.91,492,662,591
89.94,482,655,580
89.97,488,660,587
90.01,483,656,580
90.04,487,659,586
90.07,482,657,580
90.10,487,660,587
90.13,482,656,580
90.17,489,661,590
90.20,483,657,580
90.23,491,663,591
90.26,483,657,580
90.30,492,665,593
90.33,484,658,581
90.36,493,665,595
90.39,484,657,580
90.43,494,665,593
90.46,483,657,580
90.49,493,664,592
90.52,484,657,581
90.55,491,663,590
90.59,484,657,580
90.62,489,662,588
90.65,484,660,580
90.68,487,660,586
90.72,485,657,581
90.75,487,659,585
90.78,487,659,582
90.81,486,658,584
90.84,488,659,583
90.88,485,658,584
90.91,490,660,583
90.94,486,659,584
90.97,487,659,582
91.01,487,661,585
91.04,486,662,581
91.07,488,662,586
91.10,485,659,581
91.13,488,664,587
91.17,484,660,580
91.20,489,661,588
91.23,484,659,581
91.26,489,662,588
91.30,484,657,581
91.33,488,659,587
91.36,484,657,581
91.39,488,660,586
91.43,484,662,581
91.46,487,659,585
91.49,486,658,582
91.52,486,658,584
91.55,488,660,583
91.59,485,659,583
91.62,492,667,585
91.65,484,661,582
91.68,494,666,586
91.71,484,660,583
91.75,492,664,584
91.78,485,659,584
91.81,488,659,582
91.84,487,661,588
91.88,484,657,581
91.91,493,664,598
91.94,483,655,581
91.97,504,641,583
92.01,483,655,582
92.04,499,663,587
92.07,484,656,584
92.10,490,658,583
92.13,486,657,586
92.17,486,656,582
92.20,488,658,587
92.23,485,655,582
92.26,489,659,589
92.30,484,654,581
92.33,490,660,591
92.36,483,655,580
92.39,491,660,592
92.43,484,655,581
92.46,492,661,592
92.49,484,654,581
92.52,492,661,593
92.55,483,654,580
92.58,490,660,591
92.62,483,654,581
92.65,494,663,598
92.68,482,654,581
92.71,504,639,589
92.75,483,654,582
92.78,493,659,584
92.81,484,655,584
92.84,485,655,581
92.88,489,659,593
92.91,482,653,580
92.94,504,642,592
92.97,483,654,583
93.00,490,657,583
93.04,488,658,589
93.07,484,655,581
93.10,499,672,581
93.13,483,655,583
93.17,491,658,583
93.20,488,659,592
93.23,484,654,582
93.26,505,647,590
93.29,485,656,585
93.33,486,655,581
93.36,494,666,600
93.39,483,654,582
93.42,489,657,583
93.46,488,660,596
93.49,483,654,582
93.52,487,662,585
93.55,486,657,589
93.58,484,655,581
93.62,500,673,574
93.65,485,656,584
93.68,490,658,583
93.71,489,659,592
93.75,485,655,582
93.78,501,667,580
93.81,484,655,583
93.84,491,658,584
93.88,486,658,591
93.91,483,655,582
93.94,502,666,594
93.97,483,655,583
94.00,491,657,583
94.04,486,657,588
94.07,483,654,581
94.10,493,662,599
94.13,482,654,580
94.17,504,639,592
94.20,481,653,580
94.23,494,661,585
94.26,481,653,581
94.29,490,657,583
94.33,482,654,581
94.36,488,657,582
94.39,482,654,581
94.42,487,656,581
94.45,481,653,580
94.49,486,655,582
94.52,482,654,582
94.55,487,656,582
94.58,483,654,582
94.62,489,658,583
94.65,482,654,581
94.68,493,662,588
94.71,482,653,580
94.75,499,637,562
94.78,481,653,579
94.81,494,662,595
94.84,480,653,579
94.87,486,656,586
94.91,482,654,580
94.94,482,654,581
94.97,489,658,584
95.00,480,653,579
95.04,501,663,593
95.07,480,653,579
95.10,488,657,587
95.13,482,654,580
95.16,482,654,580
95.20,487,658,590
95.23,480,653,579
95.26,494,662,592
95.29,481,653,579
95.33,485,656,586
95.36,483,654,580
95.39,482,654,581
95.42,484,655,580
95.45,482,653,581
95.49,486,656,581
95.52,481,653,581
95.55,488,657,582
95.58,482,654,581
95.62,490,658,583
95.65,481,654,580
95.68,493,659,584
95.71,481,654,580
95.75,486,661,587
95.78,481,653,580
95.81,492,646,590
95.84,481,653,579
95.87,499,668,597
95.91,480,653,579
95.94,491,660,592
95.97,481,653,579
96.00,486,656,585
96.04,483,654,580
96.07,482,654,581
96.10,489,658,583
96.13,481,653,579
96.16,468,646,578
96.20,480,652,578
96.23,495,664,597
96.26,479,652,578
96.29,485,656,586
96.32,481,653,579
96.36,481,653,580
96.39,489,659,585
96.42,479,652,578
96.45,496,665,595
96.49,479,652,578
96.52,482,654,583
96.55,484,657,582
96.58,478,652,578
96.62,497,666,596
96.65,479,652,578
96.68,482,654,583
96.71,482,655,580
96.75,479,653,579
96.78,457,646,571
96.81,478,652,578
96.84,488,659,589
96.87,479,653,578
96.91,481,654,583
96.94,484,656,581
96.97,479,653,579
97.00,471,662,589
97.04,479,653,578
97.07,496,667,598
97.10,479,653,578
97.13,486,657,587
97.16,480,654,579
97.20,481,654,583
97.23,486,658,584
97.26,479,653,579
97.29,500,670,597
97.32,480,653,579
97.36,485,657,585
97.39,483,656,582
97.42,479,653,579
97.45,497,670,599
97.49,479,653,578
97.52,482,655,583
97.55,488,661,587
97.58,478,653,578
97.61,486,657,585
97.65,482,657,582
97.68,478,653,578
97.71,489,659,587
97.74,481,656,581
97.78,478,653,577
97.81,490,659,588
97.84,480,655,580
97.87,478,653,578
97.90,494,662,590
97.94,479,654,579
97.97,478,653,578
98.00,497,666,593
98.03,478,654,579
98.07,478,654,578
98.10,497,667,593
98.13,478,654,578
98.16,478,654,578
98.20,495,665,591
98.23,478,656,579
98.26,477,655,578
98.29,492,663,589
98.32,479,657,580
98.36,477,655,577
98.39,488,660,586
98.42,481,659,581
98.45,477,655,577
98.49,483,658,582
98.52,483,663,586
98.55,477,655,577
98.58,481,659,579
98.61,490,651,559
98.65,477,654,577
98.68,479,655,579
98.71,467,670,591
98.74,477,655,578
98.78,479,656,579
98.81,486,665,587
98.84,477,659,578
98.87,479,657,579
98.90,472,657,596
98.94,476,654,578
98.97,478,659,578
99.00,471,673,597
99.03,476,661,578
99.07,478,657,578
99.10,495,676,596
99.13,476,656,578
99.16,478,655,578
99.19,498,670,594
99.23,476,655,578
99.26,477,655,578
99.29,495,667,591
99.32,477,655,578
99.36,477,656,578
99.39,492,674,597
99.42,476,656,578
99.45,479,657,580
99.48,484,665,585
99.52,476,657,577
99.55,488,666,587
99.58,477,657,579
99.61,477,655,578
99.65,496,671,596
99.68,476,656,578
99.71,477,656,579
99.74,482,673,596
99.77,476,656,578
99.81,477,656,578
99.84,496,668,591
99.87,477,657,579
99.90,476,656,577
99.94,487,662,584
99.97,480,662,583
100.00,485,666,588
100.03,476,669,593
100.07,493,664,587
100.10,483,659,581
100.13,479,657,579
100.17,476,656,577
100.20,475,656,577
100.23,475,656,577
100.27,475,656,577
100.30,475,658,577
100.33,476,655,579
100.37,477,656,580
100.40,480,658,583
100.43,485,661,588
100.47,464,651,579
100.50,497,668,593
100.53,490,661,586
100.57,482,657,581
100.60,478,655,579
100.63,476,654,577
100.67,474,654,577
100.70,474,657,576
100.73,474,654,577
100.77,476,656,580
100.80,481,662,588
100.83,462,674,596
100.87,489,664,586
100.90,480,656,580
100.93,476,654,578
100.97,474,653,577
101.00,474,653,577
101.03,475,654,579
101.07,478,657,585
101.10,486,646,590
101.13,494,665,590
101.17,484,658,584
101.20,479,655,579
101.23,476,654,578
101.27,474,653,577
101.30,473,653,577
101.33,474,654,578
101.36,475,656,580
101.40,480,661,588
101.43,460,668,595
101.47,488,662,584
101.50,478,659,579
101.53,475,657,577
101.56,473,654,577
101.60,473,654,577
101.63,473,655,579
101.66,477,658,585
101.70,465,665,595
101.73,489,659,586
101.76,478,654,579
101.80,474,652,577
101.83,472,651,577
101.86,472,651,577
101.90,472,651,578
101.93,475,654,581
101.96,482,659,567
102.00,485,666,593
102.03,485,656,583
102.06,478,652,578
102.10,475,651,577
102.13,473,650,577
102.16,474,651,578
102.20,476,654,582
102.23,487,650,589
102.26,492,659,587
102.30,480,653,579
102.33,475,651,577
102.36,474,650,576
102.40,474,651,577
102.43,476,654,582
102.46,481,635,590
102.50,488,657,583
102.53,478,652,578
102.56,474,650,576
102.60,473,650,577
102.63,474,652,579
102.66,481,659,576
102.70,494,662,587
102.73,480,653,579
102.76,475,651,577
102.80,473,650,576
102.83,473,651,577
102.86,475,653,582
102.90,486,635,596
102.93,489,657,583
102.96,477,652,578
103.00,473,650,576
103.03,472,650,576
103.06,473,651,578
103.10,478,658,584
103.13,488,665,590
103.16,480,654,580
103.20,474,651,577
103.23,471,650,576
103.26,470,651,577
103.30,472,653,581
103.33,483,649,565
103.36,488,658,584
103.40,475,652,579
103.43,471,650,576
103.46,470,650,576
103.50,470,651,578
103.53,474,656,587
103.56,473,668,593
103.60,479,654,581
103.63,472,652,577
103.66,469,650,576
103.69,469,651,577
103.73,470,652,580
103.76,478,659,560
103.79,489,661,589
103.83,477,653,580
103.86,471,651,577
103.89,469,650,576
103.93,468,651,576
103.96,470,652,580
104.00,477,660,568
104.03,489,663,588
104.06,476,654,580
104.09,470,651,577
104.13,468,650,576
104.16,468,651,577
104.19,470,652,579
104.23,476,659,588
104.26,487,667,592
104.29,480,656,582
104.33,473,653,579
104.36,470,651,577
104.39,469,650,576
104.43,468,651,576
104.46,470,652,579
104.49,476,658,588
104.53,481,667,592
104.56,481,655,581
104.59,473,652,578
104.63,471,650,576
104.66,469,651,576
104.69,471,652,579
104.73,477,659,577
104.76,486,663,589
104.79,478,653,579
104.83,473,651,577
104.86,471,650,576
104.89,471,651,577
104.93,475,655,586
104.96,457,667,592
104.99,480,654,581
105.03,474,652,578
105.06,471,650,576
105.09,470,651,577
105.13,471,652,579
105.16,477,658,588
105.19,492,666,591
105.23,480,654,581
105.26,470,652,577
105.29,467,650,576
105.33,467,651,577
105.36,469,653,582
105.39,479,638,593
105.43,483,657,583
105.46,471,652,578
105.49,467,651,576
105.53,467,651,577
105.56,468,653,580
105.59,478,648,591
105.62,484,658,585
105.66,471,653,578
105.69,467,651,576
105.72,466,651,576
105.76,468,653,581
105.79,480,641,596
105.82,481,656,582
105.86,470,652,578
105.89,467,651,576
105.93,466,651,577
105.96,469,654,582
105.99,475,634,592
106.02,481,657,582
106.06,470,652,578
106.09,467,651,576
106.12,466,651,577
106.16,468,653,581
106.19,478,643,579
106.22,484,658,584
106.26,471,653,578
106.29,467,651,576
106.32,465,651,576
106.36,467,653,580
106.39,475,658,562
106.42,485,660,585
106.46,471,653,579
106.49,467,651,577
106.52,465,651,576
106.56,466,652,579
106.59,472,659,579
106.62,486,663,587
106.66,472,654,580
106.69,466,651,577
106.72,464,651,576
106.76,465,652,578
106.79,470,657,587
106.82,479,668,592
106.86,475,655,581
106.89,467,652,578
106.92,464,651,577
106.96,463,651,577
106.99,464,652,579
107.02,469,658,589
107.06,481,667,592
107.09,475,655,581
107.12,468,652,578
107.16,465,651,577
107.19,465,651,577
107.22,466,652,579
107.26,472,660,576
107.29,479,665,590
107.32,472,655,581
107.36,467,652,578
107.39,467,651,576
107.42,467,651,577
107.46,469,653,580
107.49,477,661,559
107.52,487,662,588
107.55,474,654,580
107.59,469,652,577
107.62,467,651,577
107.66,467,651,578
107.69,469,654,582
107.72,478,654,561
107.75,487,661,587
107.79,473,654,580
107.82,468,652,577
107.86,466,651,577
107.89,466,651,577
107.92,467,654,581
107.95,476,653,562
107.99,486,662,588
108.02,473,654,580
108.05,467,652,577
108.09,465,651,577
108.12,465,651,577
108.15,467,653,580
108.19,474,660,570
108.22,481,665,591
108.25,475,655,582
108.29,469,653,578
108.32,466,651,577
108.35,465,651,577
108.39,466,653,579
108.42,472,658,588
108.45,469,668,594
108.49,477,656,582
108.52,469,653,579
108.55,466,652,577
108.59,466,651,577
108.62,466,652,579
108.65,470,657,586
108.69,446,666,595
108.72,479,657,583
108.75,470,653,579
108.79,466,652,577
108.82,465,652,577
108.85,466,652,579
108.89,469,656,585
108.92,473,646,592
108.95,484,660,586
108.99,473,655,581
109.02,469,653,578
109.05,467,652,577
109.09,466,652,577
109.12,467,653,579
109.15,470,656,585
109.19,480,643,597
109.22,483,660,586
109.25,473,654,580
109.29,468,653,578
109.32,466,652,577
109.35,466,652,577
109.39,467,653,579
109.42,471,657,587
109.45,460,651,597
109.49,481,659,584
109.52,472,654,580
109.55,469,653,578
109.59,466,652,577
109.62,466,652,577
109.65,467,652,578
109.68,468,653,579
109.72,470,656,583
109.75,478,660,575
109.79,488,667,592
109.82,477,657,583
109.85,470,654,580
109.88,468,652,578
109.92,467,652,577
109.95,466,652,577
109.98,466,653,579
110.02,470,656,584
110.05,477,637,581
110.08,487,662,587
110.12,473,655,581
110.15,470,653,579
110.18,467,652,577
110.22,467,652,577
110.25,467,653,579
110.28,469,655,583
110.32,478,653,567
110.35,486,664,591
110.38,475,656,582
110.42,470,654,579
110.45,467,652,577
110.48,466,652,577
110.52,466,652,578
110.55,468,654,580
110.58,472,660,588
110.62,451,666,595
110.65,480,658,584
110.68,472,654,579
110.72,468,653,578
110.75,466,652,577
110.78,466,652,577
110.82,467,654,579
110.85,472,657,586
110.88,462,635,588
110.92,485,661,587
110.95,475,655,581
110.98,471,653,578
111.02,467,653,577
111.05,466,652,577
111.08,467,653,578
111.12,469,655,582
111.15,476,661,582
111.18,489,667,592
111.22,479,657,583
111.25,472,654,580
111.28,471,653,578
111.32,470,653,577
111.35,469,653,578
111.38,470,654,580
111.42,474,659,587
111.45,466,668,597
111.48,484,660,586
111.52,475,656,581
111.55,471,654,579
111.58,469,653,578
111.62,469,653,577
111.65,469,653,578
111.68,472,654,580
111.72,474,658,585
111.75,483,658,563
111.78,491,668,592
111.81,483,659,584
111.85,477,656,581
111.88,473,654,579
111.92,472,653,578
111.95,471,653,578
111.98,471,653,578
112.01,471,653,579
112.05,472,655,580
112.08,475,657,584
112.11,481,663,589
112.15,480,669,596
112.18,488,663,589
112.21,481,657,584
112.25,477,656,581
112.28,475,655,579
112.31,474,654,579
112.35,473,653,578
112.38,472,653,578
112.41,473,654,578
112.45,473,655,580
112.48,475,656,582
112.51,479,660,587
112.55,486,658,584
112.58,470,673,598
112.61,494,666,593
112.65,487,661,588
112.68,482,659,585
112.71,480,658,584
112.75,479,658,583
112.78,478,657,583
112.81,478,657,583
112.85,480,659,585
112.88,479,659,584
112.91,479,658,584
112.95,480,659,584
112.98,479,659,585
113.01,479,659,585
113.05,479,660,586
113.08,479,660,587
113.11,481,661,588
113.15,484,662,591
113.18,488,666,596
113.21,495,672,602
113.25,496,671,572
113.28,489,668,594
113.31,487,664,589
113.35,479,660,585
113.38,479,659,584
113.41,477,659,584
113.45,478,659,584
113.48,479,660,586
113.51,481,661,589
113.55,488,667,599
113.58,501,645,597
113.61,486,663,587
113.65,479,659,584
113.68,478,658,583
113.71,477,658,585
113.75,481,661,589
113.78,489,668,599
113.81,456,666,593
113.85,481,660,584
113.88,477,657,581
113.91,475,656,580
113.94,475,656,582
113.98,478,658,585
114.01,483,663,593
114.04,494,675,579
114.08,486,664,587
114.11,475,658,582
114.14,472,656,580
114.18,470,655,578
114.21,470,655,579
114.25,471,655,580
114.28,472,656,581
114.31,477,658,585
114.34,483,663,592
114.38,492,673,584
114.41,467,660,589
114.44,478,660,583
114.48,473,657,580
114.51,471,656,580
114.54,470,655,578
114.58,469,655,578
114.61,469,654,578
114.64,470,654,578
114.68,470,654,578
114.71,470,655,578
114.74,471,655,578
114.78,470,654,578
114.81,470,654,578
114.84,469,655,578
114.88,469,655,578
114.91,469,655,578
114.94,469,655,578
114.98,469,655,578
115.01,469,655,578
115.04,469,655,578
115.08,469,655,578
115.11,471,655,578
115.14,469,655,578
115.18,471,655,579
115.21,470,655,578
115.24,470,655,578
115.28,470,655,579
115.31,471,655,578
115.34,471,655,578
115.38,472,655,578
115.41,472,655,577
115.44,472,655,577
115.48,472,655,577
115.51,471,655,577
115.54,471,655,577
115.58,471,656,577
115.61,471,658,577
115.64,471,659,577
115.68,471,660,578
115.71,472,661,580
115.74,474,664,581
115.78,477,666,586
115.81,484,656,577
115.84,478,675,597
115.87,489,666,590
115.91,481,660,584
115.94,476,658,581
115.98,474,657,579
116.01,472,655,578
116.04,470,655,577
116.07,470,654,577
116.11,470,655,577
116.14,470,655,578
116.18,471,656,579
116.21,473,657,581
116.24,476,662,587
116.27,476,649,596
116.31,489,666,589
116.34,479,659,582
116.37,473,656,579
116.41,471,655,577
116.44,470,655,577
116.47,470,656,578
116.51,471,658,579
116.54,472,662,580
116.57,474,663,584
116.61,481,667,566
116.64,484,674,592
116.67,480,662,583
116.71,474,657,579
116.74,470,656,577
116.77,468,654,576
116.81,468,654,576
116.84,467,654,576
116.87,469,655,579
116.91,474,660,585
116.94,448,660,591
116.97,483,661,584
117.01,473,656,579
117.04,470,654,577
117.07,468,653,576
117.11,468,654,576
117.14,468,654,577
117.17,471,657,581
117.21,479,644,562
117.24,487,664,587
117.27,476,657,580
117.31,470,655,577
117.34,468,654,576
117.37,466,653,576
117.41,467,654,577
117.44,469,655,578
117.47,472,658,583
117.51,480,649,564
117.54,480,669,592
117.57,483,660,584
117.61,476,657,581
117.64,473,656,579
117.67,471,655,578
117.71,469,654,577
117.74,468,654,576
117.77,468,654,576
117.81,468,653,576
117.84,468,654,576
117.87,468,654,576
117.91,469,654,577
117.94,470,655,578
117.97,472,657,580
118.00,473,659,583
118.04,479,663,582
118.07,459,639,589
118.11,487,669,593
118.14,484,663,587
118.17,478,659,583
118.20,475,657,581
118.24,473,656,579
118.27,472,655,578
118.30,470,654,577
118.34,469,654,577
118.37,469,654,577
118.40,469,654,577
118.44,468,654,576
118.47,468,654,576
118.50,468,654,576
118.54,469,654,576
118.57,469,654,576
118.60,469,654,576
118.64,470,654,576
118.67,470,654,576
118.70,470,655,577
118.74,470,655,578
118.77,472,656,579
118.80,474,657,580
118.84,476,659,583
118.87,480,662,586
118.90,481,662,588
118.94,470,658,586
118.97,469,657,586
119.00,476,663,588
119.04,482,663,586
119.07,480,662,585
119.10,479,661,584
119.14,478,660,583
119.17,477,659,582
119.20,476,658,581
119.24,475,657,580
119.27,474,657,580
119.30,473,657,579
119.34,473,657,580
119.37,474,658,580
119.40,474,658,581
119.44,475,658,581
119.47,476,659,582
119.50,477,659,582
119.54,478,660,583
119.57,479,661,585
119.60,481,662,586
119.64,482,663,587
119.67,483,664,588
119.70,480,662,588
119.74,472,657,584
119.77,464,652,579
119.80,452,645,570
119.84,462,637,562
119.87,483,659,573
119.90,492,670,591
119.94,493,670,595
119.97,491,668,593
120.00,488,665,591
120.04,487,664,590
120.07,485,663,589
120.10,484,662,588
120.13,484,662,588
120.17,483,662,588
120.20,483,662,588
120.24,483,661,587
120.27,482,661,586
120.30,481,660,586
120.33,480,660,585
120.37,479,659,584
120.40,479,659,584
120.43,478,658,583
120.47,478,658,583
120.50,477,658,582
120.54,477,658,582
120.57,476,658,582
120.60,476,658,582
120.63,476,658,582
120.67,476,658,582
120.70,476,658,583
120.73,478,659,584
120.77,480,661,587
120.80,484,664,591
120.83,489,669,595
120.87,493,670,571
120.90,459,648,585
120.93,482,664,587
120.97,480,661,584
121.00,476,659,582
121.03,473,658,581
121.07,472,657,580
121.10,471,656,579
121.13,471,656,578
121.17,470,655,578
121.20,469,655,578
121.23,469,655,578
121.27,470,655,577
121.30,470,655,577
121.33,470,655,577
121.37,470,655,577
121.40,470,655,577
121.43,469,655,578
121.47,469,655,578
121.50,471,656,579
121.53,473,657,581
121.57,475,659,584
121.60,481,663,590
121.63,488,670,597
121.67,478,639,561
121.70,483,665,588
121.73,478,661,584
121.77,475,658,581
121.80,472,657,579
121.83,470,656,578
121.87,469,655,578
121.90,469,655,578
121.93,469,655,577
121.97,469,655,577
122.00,469,655,577
122.03,469,655,578
122.06,470,655,578
122.10,471,655,579
122.13,471,656,579
122.17,473,656,580
122.20,473,657,581
122.23,475,658,583
122.26,478,660,586
122.30,483,664,591
122.33,489,671,598
122.36,456,643,578
122.40,481,662,585
122.43,475,659,581
122.46,472,656,579
122.50,470,656,578
122.53,470,655,577
122.56,470,655,577
122.60,470,655,577
122.63,470,655,577
122.66,471,655,578
122.70,472,656,579
122.73,473,656,580
122.76,474,657,581
122.80,475,657,581
122.83,476,658,583
122.86,478,660,585
122.90,480,661,587
122.93,483,663,589
122.96,485,664,591
123.00,489,667,594
123.03,491,669,596
123.06,493,672,596
123.10,492,673,593
123.13,485,671,569
123.16,457,647,567
123.20,461,645,585
123.23,482,664,589
123.26,482,663,586
123.30,478,660,584
123.33,476,659,582
123.36,474,658,581
123.40,473,657,580
123.43,472,657,579
123.46,474,656,579
123.50,472,656,579
123.53,471,655,578
123.56,471,655,578
123.60,472,656,578
123.63,472,655,579
123.66,471,655,578
123.70,471,655,578
123.73,472,656,579
123.76,472,656,579
123.80,473,657,580
123.83,475,658,582
123.86,476,659,584
123.90,479,661,586
123.93,483,665,592
123.96,491,673,585
124.00,448,659,590
124.03,480,662,584
124.06,474,659,580
124.10,471,657,578
124.13,470,656,578
124.16,470,655,578
124.19,470,656,578
124.23,471,657,580
124.26,474,658,582
124.30,478,662,587
124.33,488,672,597
124.36,476,665,587
124.39,476,659,580
124.43,471,657,578
124.46,470,655,577
124.50,470,656,578
124.53,471,657,580
124.56,474,659,582
124.59,478,661,587
124.63,489,671,598
124.66,479,664,588
124.69,476,659,581
124.73,472,657,578
124.76,471,656,578
124.79,471,657,579
124.83,473,658,582
124.86,477,661,586
124.89,487,671,595
124.93,478,665,585
124.96,474,658,578
124.99,471,657,577
125.03,470,656,578
125.06,470,656,578
125.09,473,658,581
125.13,477,661,586
125.16,486,670,595
125.19,455,662,589
125.23,477,660,581
125.26,472,657,579
125.29,471,656,577
125.33,470,656,578
125.36,471,657,579
125.39,474,659,582
125.43,478,661,587
125.46,487,671,598
125.49,455,665,589
125.53,478,661,581
125.56,473,658,579
125.59,471,657,578
125.63,471,657,579
125.66,473,658,581
125.69,476,660,584
125.73,481,664,592
125.76,489,667,567
125.79,481,663,584
125.83,474,658,581
125.86,471,657,580
125.89,471,658,580
125.93,473,658,582
125.96,476,660,585
125.99,481,664,592
126.03,494,676,567
126.06,485,664,586
126.09,476,659,582
126.13,473,658,581
126.16,472,658,581
126.19,472,657,581
126.23,475,660,584
126.26,480,664,592
126.29,493,670,578
126.32,482,664,586
126.36,475,658,581
126.39,473,658,581
126.43,472,658,581
126.46,474,659,583
126.49,477,661,587
126.52,487,671,599
126.56,486,666,588
126.59,475,659,582
126.62,472,658,580
126.66,472,658,581
126.69,474,659,583
126.72,479,662,590
126.76,492,675,566
126.79,482,663,585
126.82,473,658,581
126.86,472,658,580
126.89,473,658,581
126.92,474,659,584
126.96,479,663,591
126.99,492,677,568
127.02,483,664,585
127.06,474,659,581
127.09,472,658,581
127.12,472,658,582
127.16,474,659,584
127.19,479,664,593
127.22,494,651,591
127.26,478,660,583
127.29,473,658,581
127.32,473,657,582
127.36,475,659,584
127.39,482,666,594
127.42,464,666,590
127.46,476,660,582
127.49,472,658,580
127.52,470,658,582
127.56,473,660,584
127.59,482,667,597
127.62,478,666,588
127.66,474,659,581
127.69,472,658,581
127.72,472,658,582
127.76,475,660,585
127.79,483,668,599
127.82,481,665,586
127.86,472,658,580
127.89,471,658,580
127.92,472,659,583
127.96,478,664,593
127.99,468,667,587
128.02,473,658,580
128.06,471,658,580
128.09,473,660,584
128.12,481,666,597
128.16,474,667,587
128.19,473,658,580
128.22,471,657,581
128.26,472,659,583
128.29,478,663,591
128.32,483,645,591
128.36,478,660,582
128.39,472,658,580
128.42,472,658,581
128.46,476,660,584
128.49,482,667,596
128.52,465,660,591
128.56,476,662,582
128.59,471,663,580
128.62,471,659,582
128.66,475,660,584
128.69,479,665,592
128.72,493,639,592
128.76,479,662,583
128.79,472,658,580
128.82,472,657,580
128.86,471,659,582
128.89,476,661,587
128.92,487,676,599
128.96,485,670,585
128.99,473,660,581
129.02,471,658,579
129.05,471,659,581
129.09,475,662,586
129.12,485,674,600
129.16,486,669,586
129.19,474,664,580
129.22,470,660,579
129.25,472,662,583
129.29,477,667,591
129.32,493,645,592
129.35,476,665,581
129.39,473,659,579
129.42,472,659,581
129.45,476,662,588
129.49,491,677,577
129.52,480,662,582
129.55,473,658,580
129.59,474,659,580
129.62,476,662,585
129.65,489,680,582
129.69,483,664,583
129.72,476,660,579
129.75,473,660,581
129.79,480,666,593
129.82,475,668,585
129.85,474,659,579
129.89,473,660,580
129.92,477,665,586
129.95,494,678,592
129.99,477,662,579
130.02,470,663,578
130.05,472,664,582
130.09,480,670,597
130.12,481,668,584
130.15,471,661,578
130.19,470,660,580
130.22,474,662,585
130.25,486,675,590
130.29,481,663,582
130.32,472,658,579
130.35,470,658,579
130.38,476,661,585
130.42,487,674,578
130.45,480,662,581
130.49,471,659,578
130.52,471,664,580
130.55,476,667,587
130.59,492,680,590
130.62,477,664,581
130.65,470,661,580
130.69,473,662,581
130.72,478,666,591
130.75,492,669,588
130.79,475,661,580
130.82,471,660,579
130.85,473,662,583
130.88,483,672,599
130.92,483,665,582
130.95,473,660,579
130.98,473,660,581
131.02,476,663,587
131.05,494,643,591
131.09,477,661,580
131.12,472,659,579
131.15,474,661,581
131.18,481,668,596
131.22,479,668,584
131.25,474,660,579
131.28,472,659,578
131.32,474,661,584
131.35,487,675,560
131.38,480,662,581
131.42,471,657,578
131.45,471,658,581
131.48,477,664,590
131.52,480,668,588
131.55,473,659,579
131.58,470,658,579
131.62,473,660,582
131.65,484,670,599
131.68,484,664,582
131.72,471,659,579
131.75,471,659,580
131.78,475,662,587
131.82,493,665,592
131.85,476,660,579
131.88,471,658,577
131.92,473,659,581
131.95,481,667,596
131.98,485,665,583
132.02,470,658,579
132.05,470,658,580
132.08,476,662,589
132.12,490,668,588
132.15,472,659,579
132.18,470,658,579
132.22,473,660,584
132.25,491,675,587
132.28,477,660,580
132.32,471,658,580
132.35,473,661,584
132.38,489,678,588
132.42,475,659,578
132.45,470,657,577
132.48,472,660,582
132.52,485,671,571
132.55,481,661,581
132.58,471,657,578
132.62,472,658,580
132.65,479,665,594
132.68,479,666,583
132.72,472,658,578
132.75,470,658,580
132.78,474,661,587
132.82,492,641,589
132.85,474,659,579
132.88,469,657,577
132.91,475,660,582
132.95,486,672,567
132.98,480,660,580
133.02,471,656,577
133.05,473,659,581
133.08,483,668,598
133.11,483,661,580
133.15,471,657,578
133.18,473,658,582
133.22,486,676,565
133.25,475,659,578
133.28,470,657,578
133.31,477,661,587
133.35,460,668,586
133.38,474,658,578
133.41,472,658,581
133.45,478,665,595
133.48,485,663,581
133.51,471,657,578
133.55,472,659,582
133.58,483,669,590
133.61,481,661,580
133.65,471,657,577
133.68,472,659,581
133.71,483,670,600
133.75,484,662,581
133.78,475,658,579
133.81,474,660,582
133.85,485,669,599
133.88,483,662,581
133.91,472,658,579
133.95,476,660,585
133.98,496,639,588
134.01,477,659,578
134.05,477,659,582
134.08,489,675,582
134.11,479,659,578
134.15,477,658,579
134.18,482,666,595
134.21,486,661,580
134.25,475,657,578
134.28,476,660,584
134.31,494,644,587
134.35,475,658,577
134.38,473,658,580
134.41,479,664,593
134.45,485,665,582
134.48,474,658,578
134.51,475,659,581
134.55,484,669,593
134.58,485,661,581
134.61,476,658,579
134.65,478,660,582
134.68,490,675,567
134.71,480,659,580
134.75,474,657,579
