,time,A0,A1,A2
803,24.65,84,563,210
804,24.68,85,561,210
805,24.71,86,561,210
806,24.74,86,560,211
807,24.77,80,559,208
808,24.80,82,562,209
809,24.83,84,554,210
810,24.87,85,562,210
811,24.90,85,561,210
812,24.93,86,560,210
813,24.96,87,559,210
814,24.99,82,559,211
815,25.02,82,566,209
816,25.05,84,563,210
817,25.08,85,561,210
818,25.12,85,561,210
819,25.15,86,560,211
820,25.18,84,559,204
821,25.21,87,560,208
822,25.24,84,567,209
823,25.27,84,562,210
824,25.30,85,561,210
825,25.33,86,560,210
826,25.36,86,560,211
827,25.40,80,559,204
828,25.43,82,561,209
829,25.46,84,554,210
830,25.49,84,562,210
831,25.52,85,561,210
832,25.55,86,560,211
833,25.58,85,559,208
834,25.61,87,560,208
835,25.65,84,565,209
836,25.68,84,562,210
837,25.71,84,561,210
838,25.74,86,560,210
839,25.77,87,559,211
840,25.80,74,559,219
841,25.83,82,563,209
842,25.86,84,555,209
843,25.89,84,562,209
844,25.93,85,561,210
845,25.96,86,560,210
846,25.99,87,560,211
847,26.02,82,559,204
848,26.05,87,560,208
849,26.08,84,561,209
850,26.11,84,563,209
851,26.14,85,561,210
852,26.18,85,560,210
853,26.21,86,560,211
854,26.24,82,559,204
855,26.27,81,560,208
856,26.30,84,551,209
857,26.33,84,562,209
858,26.36,85,561,210
859,26.39,86,560,210
860,26.43,86,560,210
861,26.46,76,559,215
862,26.49,82,564,209
863,26.52,84,558,209
864,26.55,84,561,209
865,26.58,85,561,210
866,26.61,86,560,210
867,26.64,86,559,208
868,26.68,95,559,208
869,26.71,83,567,209
870,26.74,84,563,209
871,26.77,84,561,210
872,26.80,85,560,209
873,26.83,86,560,211
874,26.86,80,558,218
875,26.89,82,564,208
876,26.93,84,561,209
877,26.96,85,561,209
878,26.99,85,560,210
879,27.02,86,560,211
880,27.05,81,559,219
881,27.08,81,562,208
882,27.11,84,563,209
883,27.14,85,561,209
884,27.17,85,560,210
885,27.21,86,559,211
886,27.24,72,559,208
887,27.27,83,567,209
888,27.30,84,562,209
889,27.33,85,561,209
890,27.36,86,560,210
891,27.39,84,559,200
892,27.42,80,561,208
893,27.46,84,562,209
894,27.49,84,561,209
895,27.52,85,560,210
896,27.55,86,559,211
897,27.58,76,559,211
898,27.61,82,564,208
899,27.64,84,563,209
900,27.67,85,561,209
901,27.70,85,560,210
902,27.74,86,559,211
903,27.77,76,559,219
904,27.80,82,563,209
905,27.83,84,562,209
906,27.86,84,561,209
907,27.89,85,560,209
908,27.92,86,559,211
909,27.95,80,559,216
910,27.99,81,563,208
911,28.02,84,557,209
912,28.05,84,561,209
913,28.08,85,560,209
914,28.11,86,560,210
915,28.14,85,559,202
916,28.17,87,559,208
917,28.20,83,558,209
918,28.23,84,562,209
919,28.27,84,560,209
920,28.30,86,560,210
921,28.33,86,559,208
922,28.36,88,558,208
923,28.39,83,565,209
924,28.42,84,562,209
925,28.45,85,561,209
926,28.48,85,560,210
927,28.52,85,559,208
928,28.55,94,559,208
929,28.58,83,563,209
930,28.61,84,562,209
931,28.64,85,560,209
932,28.67,86,560,210
933,28.70,84,558,200
934,28.73,80,561,208
935,28.77,84,557,209
936,28.80,84,561,209
937,28.83,85,560,209
938,28.86,86,559,210
939,28.89,76,558,209
940,28.92,82,566,208
941,28.95,84,562,208
942,28.98,85,561,209
943,29.02,85,560,210
944,29.05,86,559,210
945,29.08,94,559,208
946,29.11,82,567,208
947,29.14,84,562,209
948,29.17,85,560,209
949,29.20,85,559,210
950,29.23,85,559,200
951,29.26,80,561,208
952,29.30,84,562,209
953,29.33,84,561,209
954,29.36,85,560,209
955,29.39,86,559,210
956,29.42,72,559,208
957,29.45,82,567,208
958,29.48,84,562,209
959,29.51,85,560,209
960,29.55,85,559,210
961,29.58,84,559,198
962,29.61,80,560,208
963,29.64,84,558,208
964,29.67,84,561,209
965,29.70,85,560,209
966,29.73,86,559,210
967,29.76,80,559,219
968,29.80,80,562,208
969,29.83,84,563,208
970,29.86,84,561,209
971,29.89,85,560,209
972,29.92,86,559,210
973,29.95,76,558,209
974,29.98,82,566,208
975,30.01,84,562,208
976,30.05,84,560,209
977,30.08,85,559,209
978,30.11,85,559,205
979,30.14,95,559,208
980,30.17,83,551,208
981,30.20,84,561,209
982,30.23,85,560,209
983,30.26,85,559,210
984,30.29,82,558,200
985,30.33,83,560,208
986,30.36,83,556,208
987,30.39,84,561,209
988,30.42,85,560,209
989,30.45,86,559,210
990,30.48,72,558,208
991,30.51,82,563,208
992,30.54,84,561,209
993,30.58,85,560,209
994,30.61,86,559,210
995,30.64,72,558,208
996,30.67,82,565,208
997,30.70,84,561,209
998,30.73,84,560,209
999,30.76,86,559,210
1000,30.79,76,558,211
1001,30.82,82,565,208
1002,30.86,83,562,208
1003,30.89,84,560,209
1004,30.92,85,559,209
1005,30.95,85,558,204
1006,30.98,83,559,208
1007,31.01,83,555,208
1008,31.04,84,561,208
1009,31.07,85,560,209
1010,31.11,86,559,210
1011,31.14,80,558,215
1012,31.17,81,562,208
1013,31.20,84,563,208
1014,31.23,84,560,209
1015,31.26,85,560,209
1016,31.29,86,559,210
1017,31.32,80,558,204
1018,31.35,80,561,208
1019,31.39,83,554,208
1020,31.42,84,561,208
1021,31.45,84,560,209
1022,31.48,85,559,209
1023,31.51,85,558,209
1024,31.54,88,558,208
1025,31.57,82,565,208
1026,31.60,84,563,208
1027,31.64,84,560,208
