Time,D0,D1,D2
135.78,483,626,574
135.81,506,632,573
135.84,504,631,571
135.88,502,629,569
135.91,500,628,568
135.94,499,627,567
135.98,499,626,567
136.01,498,626,566
136.04,498,626,566
136.08,497,626,566
136.11,497,626,566
136.14,497,626,565
136.18,497,625,565
136.21,497,625,565
136.24,496,624,565
136.28,496,625,564
136.31,495,624,564
136.34,495,624,564
136.38,495,624,564
136.41,496,625,564
136.44,496,625,565
136.48,498,627,566
136.51,499,628,569
136.54,503,632,573
136.58,510,639,580
136.61,507,613,552
136.64,507,633,572
136.68,502,631,568
136.71,499,625,566
136.74,497,623,565
136.77,496,622,564
136.81,496,622,564
136.84,496,621,564
136.88,496,621,564
136.91,496,621,564
136.94,496,621,564
136.98,496,621,564
137.01,496,622,565
137.04,497,622,566
137.08,498,623,567
137.11,500,625,569
137.14,504,628,575
137.18,514,638,579
137.21,508,630,571
137.24,500,624,566
137.27,497,622,565
137.31,496,621,564
137.34,495,621,564
137.37,496,621,565
137.41,497,622,566
137.44,498,623,567
137.48,501,625,570
137.51,504,628,573
137.54,509,632,579
137.57,515,639,572
137.61,478,611,573
137.64,506,628,571
137.67,501,625,568
137.71,499,623,566
137.74,497,622,565
137.77,496,621,564
137.81,496,621,564
137.84,496,621,564
137.87,496,621,564
137.91,496,621,564
137.94,496,621,565
137.97,498,622,566
138.01,499,624,568
138.04,501,625,570
138.07,505,628,574
138.11,511,634,581
138.14,516,630,551
138.17,490,629,575
138.21,505,627,570
138.24,501,625,567
138.27,498,623,566
138.31,497,622,565
138.34,496,621,564
138.37,496,621,564
138.41,496,621,564
138.44,496,621,564
138.47,495,621,564
138.51,495,621,564
138.54,496,621,564
138.57,496,621,564
138.61,497,622,565
138.64,498,623,567
138.67,501,625,570
138.71,507,632,579
138.74,499,618,570
138.77,503,626,568
138.81,498,623,565
138.84,497,622,564
138.87,496,621,564
138.91,496,621,564
138.94,497,622,565
138.97,498,623,566
139.01,499,623,567
139.04,500,625,569
139.07,503,627,572
139.11,508,631,576
139.14,513,637,583
139.17,485,618,548
139.21,508,629,573
139.24,504,627,569
139.27,500,624,567
139.30,498,623,565
139.34,496,622,564
139.37,496,621,564
139.41,496,621,564
139.44,497,622,566
139.47,499,624,569
139.50,505,630,578
139.54,500,617,573
139.57,500,623,566
139.60,497,621,564
139.64,496,621,565
139.67,497,623,566
139.70,500,625,570
139.74,507,632,580
139.77,504,624,574
139.80,502,625,567
139.84,497,622,565
139.87,496,621,564
139.90,496,621,564
139.94,497,622,566
139.97,499,624,567
140.00,501,626,571
140.04,507,632,578
140.07,515,620,553
140.10,509,630,572
140.14,501,625,567
140.17,498,623,565
140.20,497,622,564
140.24,496,622,564
140.27,496,621,564
140.30,496,622,564
140.34,496,622,564
140.37,497,622,565
140.40,497,622,565
140.44,498,623,566
140.47,500,624,568
140.50,502,626,571
140.54,506,629,575
140.57,513,638,582
140.60,499,624,573
140.64,502,625,567
140.67,498,623,564
140.70,496,622,564
140.74,496,621,564
140.77,496,622,565
140.80,498,623,566
140.84,499,624,568
140.87,502,627,571
140.90,507,631,578
140.94,515,639,572
140.97,485,619,574
141.00,505,627,570
141.04,500,625,567
141.07,498,623,565
141.10,497,622,564
141.13,496,622,564
141.17,496,622,564
141.20,496,622,564
141.24,497,622,565
141.27,498,624,566
141.30,500,625,569
141.34,505,629,575
141.37,514,639,556
141.40,499,631,572
141.43,501,625,567
141.47,498,623,565
141.50,497,622,564
141.54,496,622,564
141.57,497,622,564
141.60,497,623,565
141.63,498,624,566
141.67,499,624,567
141.70,501,626,569
141.73,505,629,573
141.77,510,634,579
141.80,515,635,580
141.83,482,622,564
141.87,508,631,572
141.90,503,627,569
141.93,501,626,567
141.97,499,625,567
142.00,499,624,566
142.03,498,624,565
142.07,497,623,565
142.10,497,623,564
142.13,497,623,564
142.17,497,623,564
142.20,497,623,564
142.23,497,624,564
142.27,497,625,565
142.30,498,629,566
142.33,499,630,567
142.37,501,633,569
142.40,504,629,571
142.43,508,634,578
142.47,515,641,580
142.50,502,628,574
142.53,505,633,570
142.57,501,628,567
142.60,499,625,566
142.63,498,624,565
142.67,498,623,564
142.70,497,623,564
142.73,497,623,564
142.77,497,623,564
142.80,497,622,564
142.83,497,622,564
142.87,498,623,564
142.90,498,623,565
142.93,498,623,565
142.97,498,623,565
143.00,499,624,566
143.03,499,624,567
143.07,501,625,568
143.10,503,627,571
143.13,507,631,576
143.16,515,639,579
143.20,481,618,575
143.23,505,627,569
143.27,500,624,566
143.30,498,622,564
143.33,497,622,564
143.37,497,622,564
143.40,498,623,565
143.43,500,624,567
143.47,502,626,570
143.50,506,629,575
143.53,513,637,580
143.56,508,611,570
143.60,508,630,571
143.63,503,626,568
143.66,500,624,566
143.70,499,623,565
143.73,498,623,565
143.76,498,622,564
143.80,497,622,564
143.83,497,622,564
143.86,497,622,564
143.90,497,622,564
143.93,497,622,564
143.96,498,623,565
144.00,499,623,566
144.03,500,625,567
144.06,502,626,570
144.10,508,632,578
144.13,514,607,555
144.16,507,629,569
144.20,501,625,566
144.23,498,623,564
144.26,497,622,564
144.30,497,622,564
144.33,498,623,565
144.36,499,623,566
144.40,500,625,567
144.43,502,626,569
144.46,504,628,571
144.50,508,631,575
144.53,513,636,580
144.56,512,639,580
144.60,490,611,556
144.63,510,631,573
144.66,506,629,571
144.70,503,627,569
144.73,502,627,568
144.76,501,626,567
144.80,500,625,566
144.83,499,624,566
144.86,499,623,565
144.90,498,623,565
144.93,498,623,565
144.96,498,623,565
145.00,499,623,566
145.03,501,625,568
145.06,503,627,571
145.10,508,632,578
145.13,518,640,549
145.16,509,631,572
145.20,503,626,567
145.23,500,624,566
145.26,498,623,565
145.30,498,623,565
145.33,498,623,565
145.36,499,624,566
145.40,501,625,568
145.43,502,626,569
145.46,505,629,572
145.50,510,633,578
145.53,516,639,580
145.56,511,609,566
145.60,507,633,574
145.63,506,629,570
145.66,502,627,568
145.69,500,625,566
145.73,499,624,566
145.76,499,624,565
145.80,498,624,565
145.83,498,624,564
145.86,498,624,565
145.89,499,624,565
145.93,499,625,566
145.96,500,626,567
145.99,502,626,569
146.03,506,630,574
146.06,513,638,583
146.09,489,621,567
146.13,508,631,571
146.16,503,627,567
146.19,500,626,566
146.23,499,624,565
146.26,498,624,564
146.29,498,624,564
146.33,498,624,564
146.36,498,625,564
146.39,498,626,564
146.43,498,626,565
146.46,499,630,565
146.49,500,626,566
146.53,501,627,568
146.56,503,629,570
146.59,508,637,577
146.63,513,636,549
146.66,508,633,569
146.69,501,630,565
146.73,499,624,564
146.76,498,627,564
146.79,498,629,565
146.83,500,627,567
146.86,502,628,569
146.89,507,633,576
146.93,517,642,567
146.96,497,632,573
146.99,504,629,568
147.02,501,627,566
147.06,499,627,565
147.09,498,626,564
147.13,498,626,564
147.16,498,624,564
147.19,498,624,564
147.23,498,623,564
147.26,498,623,564
147.29,498,623,564
147.33,498,623,564
147.36,498,623,564
147.39,498,623,564
147.43,498,623,564
147.46,498,623,564
147.49,498,624,564
147.52,498,625,564
147.56,498,625,564
147.59,498,624,564
147.62,498,623,564
147.66,498,623,564
147.69,498,623,564
147.73,498,623,564
147.76,498,623,563
147.79,498,623,563
147.82,498,623,564
147.86,498,623,564
147.89,498,623,564
147.92,498,623,563
147.96,498,623,564
147.99,498,624,564
148.02,498,624,564
148.06,498,624,564
148.09,498,624,564
148.12,498,624,564
148.16,499,624,564
148.19,499,624,564
148.22,499,624,564
148.26,498,623,564
148.29,498,623,564
148.32,498,623,564
148.36,498,623,564
148.39,498,623,564
148.42,498,623,565
148.46,499,624,566
148.49,501,625,567
148.52,503,627,570
148.56,508,631,576
148.59,515,638,579
148.62,508,611,568
148.66,508,631,572
148.69,505,628,569
148.72,502,625,567
148.76,500,624,565
148.79,499,624,565
148.82,499,623,564
148.86,498,623,564
148.89,498,623,564
148.92,498,622,564
148.96,498,622,564
148.99,498,622,564
149.02,498,622,564
149.06,498,622,564
149.09,498,622,563
149.12,498,622,563
149.16,498,622,564
149.19,498,622,564
149.22,498,622,563
149.26,498,623,564
149.29,498,623,564
149.32,499,623,565
149.36,500,624,566
149.39,502,625,568
149.42,504,627,570
149.46,508,632,576
149.49,516,638,581
149.52,482,624,566
149.55,509,630,571
149.59,504,627,568
149.62,502,626,566
149.66,500,625,565
149.69,500,624,565
149.72,499,624,564
149.75,499,624,564
149.79,499,624,564
149.82,499,624,564
149.86,499,624,564
149.89,499,624,564
149.92,499,624,564
149.95,499,624,564
149.99,499,624,564
150.02,499,625,564
150.05,499,625,565
150.09,499,626,565
150.12,500,628,565
150.15,500,633,566
150.19,501,627,567
150.22,502,629,568
150.25,503,630,569
150.29,504,635,570
150.32,506,635,571
150.35,506,632,572
150.39,508,640,572
150.42,508,633,573
150.45,509,634,572
150.49,510,633,570
150.52,509,632,566
150.55,506,629,560
150.59,500,624,553
150.62,489,615,551
150.65,484,607,573
150.69,509,630,581
150.72,517,638,581
150.75,516,637,578
150.79,513,633,574
150.82,509,630,572
150.85,507,628,569
150.89,504,626,568
150.92,502,625,566
150.95,501,624,565
150.99,500,623,565
151.02,500,623,564
151.05,499,622,564
151.09,499,622,564
151.12,499,622,564
151.15,499,621,563
151.19,499,622,564
151.22,499,622,564
151.25,499,621,563
151.29,498,621,563
151.32,498,621,564
151.35,498,621,564
151.39,499,622,564
151.42,499,622,564
151.45,500,623,565
151.49,501,623,566
151.52,502,625,569
151.55,506,629,572
151.59,507,626,565
151.62,511,635,578
151.65,517,634,577
151.69,510,629,572
151.72,506,626,569
151.75,503,625,567
151.79,502,623,566
151.82,501,622,565
151.85,500,622,564
151.88,499,621,563
151.92,498,621,563
151.95,498,621,563
151.99,498,622,563
152.02,499,622,564
152.05,500,622,565
152.08,500,623,566
152.12,501,624,566
152.15,502,624,567
152.18,502,625,567
152.22,503,625,568
152.25,504,626,569
152.28,505,627,570
152.32,507,629,573
152.35,510,628,574
152.38,496,609,553
152.42,503,638,577
152.45,519,637,580
152.48,515,633,576
152.52,511,630,573
152.55,508,627,570
152.58,505,626,568
152.62,504,625,567
152.65,502,624,566
152.68,501,623,565
152.72,500,622,564
152.75,499,622,564
152.78,499,621,563
152.82,498,621,563
152.85,498,621,563
152.88,499,622,563
152.92,499,622,564
152.95,499,623,565
152.98,500,623,565
153.02,501,624,567
153.05,502,625,568
153.08,504,627,570
153.12,507,629,572
153.15,510,627,564
153.18,502,607,563
153.22,491,638,582
153.25,517,637,579
153.28,514,633,575
153.32,510,629,572
153.35,507,627,569
153.38,505,625,568
153.41,503,624,567
153.45,502,624,566
153.48,501,623,565
153.52,500,623,564
153.55,499,622,563
153.58,499,622,563
153.62,498,622,563
153.65,498,622,563
153.68,499,622,564
153.72,500,623,564
153.75,501,624,566
153.78,503,627,569
153.82,508,631,569
153.85,486,607,580
153.88,517,636,576
153.91,510,629,571
153.95,505,626,568
153.98,503,624,566
154.01,501,623,565
154.05,500,623,564
154.08,499,622,563
154.12,499,622,563
154.15,498,622,563
154.18,499,623,564
154.21,500,624,565
154.25,502,626,568
154.28,506,630,573
154.31,487,607,557
154.35,518,637,577
154.38,510,630,571
154.41,505,627,568
154.45,503,625,566
154.48,501,624,565
154.51,500,623,564
154.55,499,623,563
154.58,499,622,563
154.61,499,623,563
154.65,499,623,563
154.68,499,623,564
154.71,500,624,565
154.75,501,625,566
154.78,503,627,568
154.81,505,629,571
154.85,509,630,573
154.88,485,624,565
154.91,519,639,579
154.95,514,633,574
154.98,508,629,570
155.01,505,627,567
155.05,503,626,566
155.08,501,625,565
155.11,500,624,564
155.15,500,624,563
155.18,499,623,563
155.21,499,623,563
155.25,499,623,564
155.28,500,624,565
155.31,501,625,566
155.35,503,628,569
155.38,507,632,572
155.41,503,612,576
155.45,514,639,579
155.48,513,633,573
155.51,508,629,569
155.55,504,627,567
155.58,502,626,566
155.61,501,626,565
155.65,500,625,564
155.68,499,626,563
155.71,499,631,563
155.75,499,630,563
155.78,499,631,563
155.81,499,627,564
155.85,499,626,564
155.88,500,627,565
155.91,502,630,567
155.94,505,631,571
155.98,510,634,562
156.01,482,612,580
156.05,518,639,579
156.08,514,636,576
156.11,512,634,574
156.14,511,633,573
156.18,510,634,573
156.21,510,633,572
156.24,509,632,572
156.28,508,632,571
156.31,508,634,571
156.34,507,632,570
156.38,507,638,570
156.41,507,631,570
156.44,506,631,569
156.48,506,629,569
156.51,505,629,568
156.54,504,630,567
156.58,503,628,567
156.61,502,630,566
156.64,502,627,565
156.68,501,627,565
156.71,501,627,564
156.74,500,628,564
156.78,500,629,564
156.81,499,625,563
156.84,499,626,563
156.88,499,625,563
156.91,499,625,564
156.94,499,625,563
156.98,499,625,564
157.01,499,624,564
157.04,500,624,564
157.08,500,624,564
157.11,500,625,564
157.14,500,625,564
157.18,501,625,564
157.21,501,625,565
157.24,501,626,565
157.28,501,626,565
157.31,501,626,565
157.34,502,626,565
157.38,502,626,566
157.41,502,625,565
157.44,501,626,565
157.48,501,626,565
157.51,501,626,565
157.54,501,626,565
157.58,501,626,565
157.61,501,626,564
157.64,501,626,564
157.68,500,628,564
157.71,500,626,564
157.74,500,625,564
157.77,500,624,563
157.81,500,625,564
157.84,499,627,564
157.88,500,627,564
157.91,500,624,563
157.94,500,624,564
157.98,500,624,565
158.01,501,624,565
158.04,501,624,565
158.07,501,625,565
158.11,502,625,565
158.14,502,625,566
158.18,503,626,567
158.21,503,627,567
158.24,504,627,569
158.27,506,629,570
158.31,508,630,572
158.34,510,632,574
158.37,491,617,557
158.41,511,633,572
158.44,520,639,580
158.47,515,634,576
158.51,511,631,572
158.54,507,628,569
158.57,505,627,568
158.61,504,626,566
158.64,502,625,565
158.67,501,624,565
158.71,500,624,564
158.74,500,623,563
158.77,499,623,563
158.81,499,623,563
158.84,499,623,563
158.87,500,624,564
158.91,500,624,564
158.94,500,624,564
158.97,500,624,564
159.01,500,624,564
159.04,500,624,563
159.07,500,624,564
159.11,500,624,563
159.14,500,624,563
159.17,500,624,564
159.21,500,624,563
159.24,500,624,563
159.27,500,624,563
159.31,500,625,564
159.34,500,625,564
159.37,500,628,564
159.41,500,625,564
159.44,500,628,564
159.47,501,628,565
159.51,501,626,565
159.54,501,626,565
159.57,501,626,565
159.61,501,627,565
159.64,501,628,565
159.67,501,625,564
159.71,500,625,564
159.74,500,625,564
159.77,500,625,564
159.80,501,626,564
159.84,501,626,565
159.87,501,628,565
159.91,501,626,565
159.94,502,627,565
159.97,501,625,565
160.01,501,631,565
160.04,501,626,565
160.07,501,624,564
160.11,501,624,565
160.14,501,624,564
160.17,501,623,564
160.20,500,623,564
160.24,500,623,564
160.27,500,622,564
160.30,500,622,563
160.34,500,622,564
160.37,500,622,563
160.40,500,622,564
160.44,500,622,564
160.47,500,622,564
160.50,500,622,564
160.54,500,622,564
160.57,500,622,564
160.60,500,622,564
160.64,500,622,564
160.67,500,622,564
160.70,500,622,564
160.74,500,622,563
160.77,500,621,563
160.80,500,622,564
160.84,500,622,564
160.87,500,622,564
160.90,500,622,564
160.94,500,622,564
160.97,500,622,564
161.00,500,622,564
161.04,500,622,563
161.07,500,622,563
161.10,500,622,563
161.14,500,622,564
161.17,500,622,563
161.20,500,622,563
161.24,500,622,563
161.27,500,622,563
161.30,500,622,563
161.34,500,622,563
161.37,500,622,563
161.40,500,622,563
161.44,500,622,563
161.47,500,622,563
161.50,500,622,563
161.54,500,623,563
161.57,500,623,564
161.60,500,623,564
161.64,500,624,564
161.67,500,624,564
161.70,501,625,565
161.74,502,626,566
161.77,503,637,567
161.80,505,629,568
161.84,506,633,571
161.87,509,638,574
161.90,505,617,560
161.94,490,634,568
161.97,519,641,581
162.00,519,639,580
162.04,517,636,577
162.07,515,634,575
162.10,512,632,573
162.13,510,631,572
162.17,508,630,570
162.20,507,628,569
162.24,506,628,569
162.27,505,627,568
162.30,505,627,568
162.33,506,627,568
162.37,506,627,568
162.40,506,628,569
162.44,507,628,569
162.47,506,627,569
162.50,506,628,569
162.53,507,628,569
162.57,507,629,570
162.60,507,630,570
162.63,508,631,571
162.67,509,632,571
162.70,509,631,571
162.73,509,630,571
162.77,508,631,571
162.80,508,629,570
162.83,508,629,570
162.87,507,628,570
162.90,508,628,570
162.93,508,628,570
162.97,508,628,571
163.00,509,628,571
163.03,509,629,572
163.07,510,629,572
163.10,511,629,573
163.13,510,629,572
163.17,510,629,572
163.20,510,629,572
163.23,510,629,572
163.27,509,628,571
163.30,508,626,569
163.33,506,626,568
163.37,505,625,568
163.40,504,624,567
163.43,504,624,566
163.47,503,623,566
163.50,503,623,565
163.53,502,623,565
163.57,502,623,565
163.60,501,623,565
163.63,501,622,564
163.66,500,622,564
163.70,500,622,563
163.73,500,622,564
163.77,500,622,564
163.80,500,622,564
163.83,501,622,564
163.87,501,623,565
163.90,502,624,566
163.93,502,624,566
163.97,503,624,566
164.00,503,625,567
164.03,505,626,568
164.07,506,627,570
164.10,508,629,571
164.13,509,630,573
164.16,511,631,574
164.20,514,627,565
164.23,509,614,551
164.26,497,607,561
164.30,486,627,576
164.33,491,636,582
164.37,506,639,583
164.40,506,639,582
164.43,488,624,560
164.46,505,620,569
164.50,511,630,571
164.53,506,626,568
164.56,504,625,566
164.60,502,623,565
164.63,501,622,564
164.66,501,622,564
164.70,501,622,564
164.73,500,621,564
164.76,500,622,564
164.80,500,622,564
164.83,500,621,563
164.86,500,622,564
164.90,500,622,564
164.93,500,622,564
164.96,500,622,564
165.00,501,622,564
165.03,500,622,564
165.06,501,622,564
165.10,501,622,564
165.13,501,622,564
165.16,501,622,564
165.20,501,622,564
165.23,501,622,564
165.26,501,622,564
165.30,501,622,564
165.33,501,622,564
165.36,501,622,564
165.40,501,622,564
165.43,501,622,564
165.46,501,622,564
165.50,501,622,564
165.53,501,622,564
165.56,502,623,565
165.60,502,624,566
165.63,503,624,567
165.66,505,625,568
165.70,506,627,570
165.73,509,630,573
165.76,513,632,577
165.80,518,638,581
165.83,518,637,548
165.86,496,622,575
165.90,510,630,571
165.93,506,626,567
165.96,504,625,566
166.00,502,624,565
166.03,501,623,564
166.06,501,622,564
166.10,501,623,564
166.13,501,623,565
166.16,503,624,566
166.20,505,626,569
166.23,509,629,575
166.26,518,639,558
166.30,505,631,571
166.33,505,625,566
166.36,502,623,564
166.39,501,623,564
166.43,501,623,564
166.46,502,624,565
166.50,504,625,568
166.53,507,629,573
166.56,517,638,582
166.59,499,633,573
166.63,507,627,567
166.66,503,624,565
166.69,502,624,564
166.73,501,623,564
166.76,501,623,564
166.79,501,624,565
166.83,502,624,566
166.86,504,625,568
166.89,505,627,569
166.93,509,629,572
166.96,513,634,578
166.99,519,641,582
167.03,497,619,570
167.06,510,630,570
167.09,505,627,566
167.13,503,625,565
167.16,502,624,564
167.19,501,624,564
167.23,501,624,563
167.26,501,624,564
167.29,501,625,565
167.33,503,626,566
167.36,504,630,568
167.39,507,632,572
167.43,514,637,579
167.46,521,642,561
167.49,496,626,574
167.53,509,632,571
167.56,505,628,567
167.59,503,627,566
167.63,502,629,566
167.66,501,629,565
167.69,501,632,564
167.73,501,627,564
167.76,501,627,564
167.79,500,628,564
167.83,501,624,565
167.86,501,627,564
167.89,501,624,564
167.93,501,624,564
167.96,501,624,565
167.99,501,627,565
168.03,502,626,565
168.06,503,627,566
168.09,503,628,567
168.13,504,630,568
168.16,506,630,571
168.19,511,632,576
168.23,518,639,578
168.26,497,620,576
168.29,510,629,570
168.33,505,625,567
168.36,502,623,566
168.39,501,622,564
168.43,501,622,564
168.46,501,622,564
168.49,501,622,565
168.52,502,623,566
168.56,504,624,567
168.59,505,625,569
168.63,508,628,573
168.66,513,632,578
168.69,520,637,582
168.72,487,617,558
168.76,513,631,574
168.79,509,627,570
168.82,506,625,569
168.86,504,624,567
168.89,503,624,566
168.92,502,623,566
168.96,502,622,565
168.99,501,622,564
169.02,501,621,565
169.06,501,621,564
169.09,501,621,565
169.12,501,622,565
169.16,502,622,566
169.19,503,623,567
169.22,504,624,568
169.26,505,625,569
169.29,507,626,571
169.32,510,629,573
169.36,513,632,577
169.39,518,637,582
169.42,514,638,580
169.46,494,610,557
169.49,513,631,575
169.52,510,628,571
169.56,507,626,569
169.59,505,624,567
169.62,504,623,566
169.66,502,622,566
169.69,502,622,565
169.72,501,621,565
169.76,501,621,566
169.79,502,622,568
169.82,503,624,569
169.86,506,626,572
169.89,512,630,579
169.92,521,638,553
169.96,513,629,572
169.99,505,624,568
170.02,502,622,566
170.05,502,622,566
170.09,501,621,566
170.12,502,622,567
170.16,505,625,569
170.19,507,626,573
170.22,513,632,581
170.26,522,615,566
170.29,512,629,572
170.32,506,624,569
170.36,503,623,567
170.39,502,622,566
170.42,501,621,566
170.46,501,621,566
170.49,502,622,567
170.52,501,621,566
170.55,501,621,566
170.59,502,623,567
170.62,502,622,567
170.65,503,623,568
170.69,504,624,569
170.72,505,624,570
170.76,507,626,573
170.79,511,630,577
170.82,517,636,583
170.85,511,608,552
170.89,514,630,575
170.92,508,626,571
170.95,505,624,569
170.99,504,624,568
171.02,503,623,567
171.05,502,622,567
171.09,501,622,567
171.12,501,621,566
171.15,501,621,566
171.19,502,622,566
171.22,501,621,566
171.25,501,621,566
171.29,501,622,567
171.32,501,621,566
171.35,502,622,566
171.39,501,621,567
171.42,502,622,566
171.45,502,621,567
171.49,503,623,568
171.52,503,622,567
171.55,503,622,568
171.59,503,624,569
171.62,504,623,569
171.65,505,624,570
171.69,506,624,572
171.72,508,626,572
171.75,509,627,574
171.79,511,629,576
171.82,514,631,579
171.85,517,634,581
171.89,519,637,583
171.92,518,638,585
171.95,507,637,584
171.99,487,629,575
172.02,488,614,562
172.05,495,606,553
172.09,499,607,550
172.12,502,611,554
172.15,509,617,562
172.19,513,626,574
172.22,512,630,575
172.25,508,627,572
172.29,505,624,569
172.32,504,623,568
172.35,502,621,567
172.38,501,621,567
172.42,501,621,566
172.45,501,621,567
172.49,502,622,568
172.52,503,622,568
172.55,504,623,569
172.58,505,624,570
172.62,506,625,571
172.65,508,626,573
172.69,511,629,576
172.72,513,630,578
172.75,516,633,581
172.78,519,637,584
172.82,521,639,583
172.85,519,638,573
172.88,503,626,552
172.92,488,610,569
172.95,506,624,578
172.98,513,630,576
173.02,512,629,576
173.05,511,629,575
173.08,511,629,575
173.12,511,629,576
173.15,512,629,577
173.18,511,624,576
173.22,500,611,563
173.25,484,619,551
173.28,511,638,579
173.32,521,639,584
173.35,521,636,582
173.38,516,632,578
173.42,513,630,576
173.45,512,629,574
173.48,509,626,573
173.52,508,626,571
173.55,507,625,571
173.58,506,624,570
173.62,505,623,569
173.65,505,624,569
173.68,504,623,568
173.72,503,622,569
173.75,503,622,568
173.78,503,622,567
173.82,502,622,568
173.85,502,622,567
173.88,502,621,567
173.92,501,621,566
173.95,501,621,567
173.98,501,621,566
174.02,501,621,566
174.05,501,621,566
174.08,501,621,566
174.12,501,621,566
174.15,501,621,566
174.18,501,621,566
174.22,502,622,567
174.25,501,621,566
174.28,501,621,566
174.32,501,622,567
174.35,502,621,567
174.38,502,622,567
174.41,503,623,568
174.45,503,623,568
174.48,504,623,569
174.52,505,624,571
174.55,507,626,572
174.58,509,628,575
174.62,513,624,561
174.65,497,616,579
174.68,509,639,585
174.71,519,635,581
174.75,516,631,577
174.78,513,629,576
174.82,510,627,573
174.85,508,625,572
174.88,507,625,570
174.91,505,624,570
174.95,505,623,569
174.98,504,623,569
175.01,504,623,569
175.05,503,622,568
175.08,503,622,567
175.11,502,622,567
175.15,502,621,567
175.18,502,621,567
175.21,502,622,567
175.25,501,621,566
175.28,501,621,567
175.31,501,621,567
175.35,502,622,567
175.38,501,621,567
175.41,501,621,567
175.45,501,622,567
175.48,502,622,567
175.51,502,622,568
175.55,502,623,569
175.58,504,623,569
175.61,504,624,570
175.65,505,625,571
175.68,508,627,573
175.71,510,629,576
175.75,514,630,561
175.78,487,609,575
175.81,516,633,585
175.85,520,636,585
175.88,520,637,586
175.91,516,626,582
175.95,497,607,557
175.98,496,624,564
176.01,513,631,576
176.05,511,629,575
176.08,508,627,572
176.11,506,625,570
176.15,504,623,568
176.18,503,622,568
176.21,502,623,568
176.25,501,621,567
176.28,501,621,566
176.31,501,621,566
176.35,502,621,566
176.38,501,621,566
176.41,501,621,566
176.45,502,622,566
176.48,501,621,566
176.51,501,621,567
176.55,502,621,567
176.58,502,621,568
176.61,502,622,567
176.65,503,622,568
176.68,504,623,570
176.71,506,625,572
176.75,511,629,577
176.78,518,637,585
176.81,505,626,576
176.84,508,625,571
176.88,503,622,568
176.91,502,621,567
176.95,501,622,567
176.98,502,621,567
177.01,502,622,568
177.04,504,623,570
177.08,506,625,571
177.11,509,627,575
177.14,514,632,581
177.18,521,639,579
177.21,489,606,569
177.24,511,629,576
177.28,510,628,573
177.31,508,627,572
177.34,506,625,570
177.38,505,624,570
177.41,504,623,569
177.44,504,623,569
177.48,504,623,569
177.51,504,624,569
177.54,503,623,568
177.58,503,622,568
177.61,502,622,568
177.64,502,622,567
177.68,501,621,566
177.71,501,621,566
177.74,501,621,566
177.78,502,622,567
177.81,501,621,567
177.84,502,622,567
177.88,502,621,567
177.91,503,622,568
177.94,502,622,567
177.98,502,622,567
178.01,502,622,568
178.04,503,622,567
178.08,502,622,567
178.11,503,622,568
178.14,503,622,567
178.18,503,622,567
178.21,503,622,567
178.24,503,623,568
178.28,502,622,567
178.31,502,622,567
178.34,502,622,568
178.38,503,622,567
178.41,502,622,567
178.44,502,622,567
178.48,502,622,568
178.51,502,622,567
178.54,502,621,567
178.58,502,622,567
178.61,503,623,568
178.64,502,622,567
178.68,502,622,567
178.71,502,623,568
178.74,503,622,567
178.77,502,622,567
178.81,502,622,567
178.84,503,623,567
178.88,502,622,567
178.91,502,622,567
178.94,502,623,568
178.97,502,622,567
179.01,502,622,567
179.04,502,622,567
179.08,502,622,567
179.11,502,621,567
179.14,502,621,566
179.17,502,621,567
179.21,502,621,567
179.24,502,621,567
179.27,502,621,566
179.31,502,622,567
179.34,502,621,567
179.37,502,621,567
179.41,502,622,567
179.44,502,621,567
179.47,502,621,566
179.51,502,622,567
179.54,502,621,567
179.57,502,621,567
179.61,502,621,568
179.64,502,622,567
179.67,502,622,567
179.71,502,622,568
179.74,503,622,567
179.77,502,622,567
179.81,502,622,567
179.84,502,622,568
179.87,502,622,567
179.91,502,622,567
179.94,502,622,567
179.97,502,621,566
180.01,502,621,567
180.04,502,621,567
180.07,502,621,567
180.11,502,621,567
180.14,502,621,567
180.17,503,622,567
180.21,502,621,567
180.24,502,621,567
180.27,503,622,567
180.30,502,621,566
180.34,502,621,567
180.37,503,622,567
180.41,502,621,566
180.44,502,621,566
180.47,502,622,567
180.51,502,621,566
180.54,502,621,566
180.57,503,621,567
180.61,503,622,567
180.64,503,622,567
180.67,503,621,567
180.71,503,622,567
180.74,503,622,567
180.77,504,623,568
180.80,504,623,568\r\n'
