,time_A,A0,A1,A2,time_B,B0,B1,B2,time_C,C0,C1,C2,time_C,C0,C1,C2
325,9.74,46,363,103,10.08,159,324,114,9.74,58,140,360,9.74,58,140,360
326,9.77,46,363,103,10.12,159,324,114,9.77,58,140,359,9.77,58,140,359
327,9.80,46,363,103,10.15,159,323,114,9.80,58,141,359,9.80,58,141,359
328,9.83,46,363,102,10.18,159,324,114,9.83,58,140,359,9.83,58,140,359
329,9.86,46,363,103,10.21,159,323,114,9.86,58,140,359,9.86,58,140,359
330,9.89,46,363,102,10.25,159,323,114,9.89,58,140,359,9.89,58,140,359
331,9.92,46,363,103,10.28,159,324,114,9.92,58,140,359,9.92,58,140,359
332,9.96,46,363,103,10.31,159,323,114,9.96,58,140,359,9.96,58,140,359
333,9.98,46,363,103,10.34,159,324,114,9.98,58,140,359,9.98,58,140,359
334,10.02,46,363,103,10.37,159,324,114,10.02,58,140,359,10.02,58,140,359
335,10.05,46,363,103,10.41,160,324,114,10.05,58,140,359,10.05,58,140,359
336,10.08,46,363,103,10.44,159,323,114,10.08,58,140,359,10.08,58,140,359
337,10.11,47,363,103,10.47,159,324,114,10.11,58,140,359,10.11,58,140,359
338,10.14,46,363,103,10.50,159,324,114,10.14,58,140,359,10.14,58,140,359
339,10.17,47,363,103,10.53,159,323,114,10.17,58,140,359,10.17,58,140,359
340,10.20,46,363,103,10.57,159,323,114,10.20,58,140,359,10.20,58,140,359
341,10.23,47,363,103,10.60,159,324,114,10.23,58,140,359,10.23,58,140,359
342,10.26,47,363,103,10.63,159,323,114,10.26,58,140,359,10.26,58,140,359
343,10.30,46,363,103,10.66,159,324,114,10.30,58,140,359,10.30,58,140,359
344,10.33,47,363,103,10.70,159,323,114,10.33,58,140,359,10.33,58,140,359
345,10.36,46,363,103,10.73,159,324,114,10.36,58,140,359,10.36,58,140,359
346,10.39,46,363,103,10.76,159,323,114,10.39,58,140,359,10.39,58,140,359
347,10.42,47,363,103,10.79,159,323,114,10.42,58,140,359,10.42,58,140,359
348,10.45,47,363,103,10.82,160,323,114,10.45,58,140,359,10.45,58,140,359
349,10.48,47,363,103,10.86,159,324,114,10.48,58,140,359,10.48,58,140,359
350,10.51,47,364,103,10.89,159,324,114,10.51,58,140,359,10.51,58,140,359
351,10.55,47,363,103,10.92,159,323,114,10.55,58,140,359,10.55,58,140,359
352,10.58,47,364,103,10.95,159,323,114,10.58,58,140,359,10.58,58,140,359
353,10.61,47,364,103,10.99,159,323,114,10.61,58,140,359,10.61,58,140,359
354,10.64,47,364,103,11.02,159,324,114,10.64,58,140,359,10.64,58,140,359
355,10.67,47,364,103,11.05,159,323,114,10.67,58,140,359,10.67,58,140,359
356,10.70,47,364,103,11.08,159,323,113,10.70,58,140,359,10.70,58,140,359
357,10.73,47,364,103,11.11,159,323,114,10.73,58,140,359,10.73,58,140,359
358,10.76,47,364,103,11.15,159,323,114,10.76,58,140,359,10.76,58,140,359
359,10.80,47,364,103,11.18,159,323,114,10.80,58,140,359,10.80,58,140,359
360,10.83,47,364,103,11.21,159,323,114,10.83,58,140,359,10.83,58,140,359
361,10.86,47,364,103,11.24,159,323,114,10.86,58,140,359,10.86,58,140,359
362,10.89,47,364,103,11.28,159,323,114,10.89,58,140,359,10.89,58,140,359
363,10.92,47,364,103,11.31,159,323,114,10.92,58,140,359,10.92,58,140,359
364,10.95,47,364,103,11.34,159,323,114,10.95,58,140,359,10.95,58,140,359
365,10.98,47,364,103,11.37,159,324,114,10.98,58,140,359,10.98,58,140,359
366,11.01,47,364,103,11.41,159,323,114,11.01,58,140,359,11.01,58,140,359
367,11.04,47,364,103,11.44,159,324,114,11.04,58,140,359,11.04,58,140,359
368,11.08,47,364,103,11.47,159,323,114,11.08,58,140,359,11.08,58,140,359
369,11.11,47,364,103,11.50,159,323,114,11.11,58,140,359,11.11,58,140,359
370,11.14,47,364,103,11.53,159,323,114,11.14,58,140,359,11.14,58,140,359
371,11.17,47,364,103,11.57,159,323,114,11.17,58,140,359,11.17,58,140,359
372,11.20,47,364,103,11.60,159,323,114,11.20,58,140,359,11.20,58,140,359
373,11.23,47,364,103,11.63,159,323,114,11.23,58,140,359,11.23,58,140,359
374,11.26,47,364,103,11.66,159,324,114,11.26,59,140,359,11.26,59,140,359
375,11.29,47,364,103,11.70,159,323,114,11.29,58,140,359,11.29,58,140,359
376,11.32,47,364,103,11.73,159,323,114,11.32,58,140,359,11.32,58,140,359
377,11.36,47,365,103,11.76,159,323,114,11.36,58,140,359,11.36,58,140,359
378,11.39,47,364,103,11.79,159,323,114,11.39,58,140,359,11.39,58,140,359
379,11.42,47,365,103,11.82,159,323,114,11.42,58,140,359,11.42,58,140,359
380,11.45,47,364,103,11.86,159,323,114,11.45,58,140,359,11.45,58,140,359
381,11.48,47,365,103,11.89,160,323,114,11.48,58,140,359,11.48,58,140,359
382,11.51,47,365,103,11.92,159,323,114,11.51,58,140,359,11.51,58,140,359
383,11.54,47,365,103,11.95,159,323,114,11.54,58,140,359,11.54,58,140,359
384,11.57,47,365,103,11.98,160,323,114,11.57,58,140,359,11.57,58,140,359
385,11.61,47,365,103,12.02,159,323,114,11.61,58,140,359,11.61,58,140,359
386,11.64,47,365,103,12.05,159,323,114,11.64,58,140,359,11.64,58,140,359
387,11.67,47,365,103,12.08,159,323,114,11.67,58,140,359,11.67,58,140,359
388,11.70,47,365,103,12.11,159,323,114,11.70,58,140,359,11.70,58,140,359
389,11.73,47,365,103,12.15,159,323,114,11.73,58,140,359,11.73,58,140,359
390,11.76,47,365,103,12.18,159,323,114,11.76,58,140,359,11.76,58,140,359
391,11.79,47,365,103,12.21,159,323,114,11.79,58,140,359,11.79,58,140,359
392,11.82,47,365,103,12.24,159,323,114,11.82,58,140,359,11.82,58,140,359
393,11.85,47,365,103,12.28,159,323,114,11.85,58,140,359,11.85,58,140,359
394,11.89,47,365,103,12.31,159,323,114,11.89,58,140,359,11.89,58,140,359
395,11.92,47,365,103,12.34,159,323,114,11.92,58,140,359,11.92,58,140,359
396,11.95,47,365,103,12.37,159,324,114,11.95,58,140,359,11.95,58,140,359
397,11.98,47,365,103,12.40,159,323,114,11.98,58,140,359,11.98,58,140,359
398,12.01,47,365,103,12.44,159,323,114,12.01,58,140,359,12.01,58,140,359
399,12.04,47,365,103,12.47,159,323,114,12.04,58,140,359,12.04,58,140,359
400,12.07,47,365,103,12.50,159,323,114,12.07,58,140,359,12.07,58,140,359
401,12.10,47,365,103,12.53,159,323,114,12.10,58,140,359,12.10,58,140,359
402,12.14,47,365,103,12.57,159,324,114,12.14,58,140,359,12.14,58,140,359
403,12.17,47,365,103,12.60,159,323,114,12.17,58,140,359,12.17,58,140,359
404,12.20,47,365,103,12.63,159,324,114,12.20,58,140,359,12.20,58,140,359
405,12.23,47,365,103,12.66,159,324,114,12.23,58,140,359,12.23,58,140,359
406,12.26,47,365,103,12.69,159,324,114,12.26,58,140,359,12.26,58,140,359
407,12.29,47,365,103,12.73,159,323,114,12.29,58,140,359,12.29,58,140,359
408,12.32,47,365,103,12.76,159,323,114,12.32,58,140,359,12.32,58,140,359
409,12.35,47,365,103,12.79,159,323,114,12.35,58,140,359,12.35,58,140,359
410,12.39,47,365,103,12.82,159,323,114,12.39,58,140,359,12.39,58,140,359
411,12.42,47,366,103,12.86,159,323,114,12.42,58,140,359,12.42,58,140,359
412,12.45,47,366,103,12.89,159,324,114,12.45,58,140,359,12.45,58,140,359
413,12.48,47,365,103,12.92,159,323,114,12.48,58,140,359,12.48,58,140,359
414,12.51,47,366,103,12.95,159,323,114,12.51,58,140,359,12.51,58,140,359
415,12.54,47,366,103,12.98,159,323,114,12.54,58,140,359,12.54,58,140,359
416,12.57,47,366,103,13.02,159,323,114,12.57,58,140,359,12.57,58,140,359
417,12.60,47,366,103,13.05,159,324,114,12.60,58,140,359,12.60,58,140,359
418,12.64,47,366,103,13.08,159,323,114,12.64,58,140,359,12.64,58,140,359
419,12.67,47,366,103,13.11,159,323,114,12.67,58,140,359,12.67,58,140,359
420,12.70,47,366,103,13.15,159,324,114,12.70,58,140,359,12.70,58,140,359
421,12.73,47,366,103,13.18,159,324,114,12.73,58,140,359,12.73,58,140,359
422,12.76,47,366,103,13.21,159,324,114,12.76,58,140,359,12.76,58,140,359
423,12.79,47,366,103,13.24,159,324,114,12.79,58,140,359,12.79,58,140,359
424,12.82,47,366,103,13.28,159,323,114,12.82,58,140,359,12.82,58,140,359
425,12.85,47,366,103,13.31,159,323,114,12.85,58,140,359,12.85,58,140,359
426,12.89,47,366,103,13.34,159,323,114,12.89,58,140,359,12.89,58,140,359
427,12.92,47,366,103,13.37,159,323,114,12.92,58,140,359,12.92,58,140,359
428,12.95,47,366,103,13.40,159,323,114,12.95,58,140,359,12.95,58,140,359
429,12.98,47,366,103,13.44,159,323,114,12.98,58,140,359,12.98,58,140,359
430,13.01,47,366,103,13.47,159,323,114,13.01,58,140,359,13.01,58,140,359
431,13.04,47,366,103,13.50,159,323,114,13.04,58,140,359,13.04,58,140,359
432,13.07,47,366,103,13.53,159,324,114,13.07,58,140,359,13.07,58,140,359
433,13.10,47,366,103,13.56,159,323,114,13.10,58,140,359,13.10,58,140,359
434,13.14,47,366,103,13.60,159,324,114,13.14,58,140,359,13.14,58,140,359
435,13.17,47,366,103,13.63,159,324,114,13.17,58,140,359,13.17,58,140,359
436,13.20,47,366,103,13.66,159,323,114,13.20,58,141,359,13.20,58,141,359
437,13.23,47,366,103,13.69,159,323,114,13.23,58,140,359,13.23,58,140,359
438,13.26,47,366,103,13.73,159,324,114,13.26,58,140,359,13.26,58,140,359
439,13.29,47,366,103,13.76,159,323,114,13.29,58,140,359,13.29,58,140,359
440,13.32,47,366,103,13.79,159,323,114,13.32,58,140,359,13.32,58,140,359
441,13.35,47,366,103,13.82,159,323,114,13.35,58,140,359,13.35,58,140,359
442,13.38,47,366,103,13.85,159,323,114,13.38,58,140,359,13.38,58,140,359
443,13.42,47,366,103,13.89,159,324,114,13.42,58,140,359,13.42,58,140,359
444,13.45,47,366,103,13.92,159,323,114,13.45,58,140,359,13.45,58,140,359
445,13.48,47,366,103,13.95,159,323,114,13.48,58,140,359,13.48,58,140,359
446,13.51,47,366,103,13.98,159,323,114,13.51,58,140,359,13.51,58,140,359
447,13.54,47,366,103,14.02,159,323,114,13.54,58,140,359,13.54,58,140,359
448,13.57,47,366,103,14.05,159,323,114,13.57,58,140,359,13.57,58,140,359
449,13.60,47,366,103,14.08,159,324,114,13.60,58,140,359,13.60,58,140,359
450,13.63,47,366,103,14.11,159,323,114,13.63,58,140,359,13.63,58,140,359
451,13.67,47,366,103,14.15,159,323,114,13.67,58,140,359,13.67,58,140,359
452,13.70,47,366,103,14.18,159,323,114,13.70,58,140,359,13.70,58,140,359
453,13.73,47,366,103,14.21,159,323,114,13.73,58,140,359,13.73,58,140,359
454,13.76,47,367,103,14.24,159,323,114,13.76,58,140,359,13.76,58,140,359
455,13.79,47,366,103,14.27,159,323,114,13.79,58,140,359,13.79,58,140,359
456,13.82,47,367,103,14.31,159,323,114,13.82,58,140,359,13.82,58,140,359
457,13.85,47,366,103,14.34,159,324,114,13.85,58,140,359,13.85,58,140,359
458,13.88,47,366,103,14.37,159,323,114,13.88,58,140,359,13.88,58,140,359
459,13.92,48,366,103,14.40,159,323,114,13.92,58,140,359,13.92,58,140,359
460,13.95,48,367,103,14.44,159,323,114,13.95,58,140,359,13.95,58,140,359
461,13.98,47,367,103,14.47,159,323,114,13.98,58,140,359,13.98,58,140,359
462,14.01,47,367,103,14.50,159,323,114,14.01,58,140,359,14.01,58,140,359
463,14.04,47,367,103,14.53,159,323,114,14.04,58,140,359,14.04,58,140,359
464,14.07,47,367,103,14.56,159,323,114,14.07,58,140,359,14.07,58,140,359
465,14.10,47,367,103,14.60,159,323,114,14.10,58,140,359,14.10,58,140,359
466,14.13,47,367,103,14.63,159,323,114,14.13,58,140,359,14.13,58,140,359
467,14.16,47,367,103,14.66,159,323,114,14.16,58,140,359,14.16,58,140,359
468,14.20,47,367,103,14.69,159,323,114,14.20,58,140,359,14.20,58,140,359
469,14.23,47,367,103,14.73,159,323,114,14.23,58,140,359,14.23,58,140,359
470,14.26,47,367,103,14.76,159,323,114,14.26,58,140,359,14.26,58,140,359
471,14.29,47,367,103,14.79,159,323,114,14.29,58,140,359,14.29,58,140,359
472,14.32,47,367,103,14.82,159,323,114,14.32,58,140,359,14.32,58,140,359
473,14.35,47,367,103,14.85,159,323,114,14.35,58,140,359,14.35,58,140,359
474,14.38,47,367,103,14.89,159,323,114,14.38,58,140,359,14.38,58,140,359
475,14.41,47,367,103,14.92,159,323,114,14.41,58,140,359,14.41,58,140,359
476,14.44,47,367,103,14.95,159,323,113,14.44,58,140,359,14.44,58,140,359
477,14.48,47,367,103,14.98,159,323,114,14.48,58,140,359,14.48,58,140,359
478,14.51,48,367,103,15.02,159,323,114,14.51,58,140,359,14.51,58,140,359
479,14.54,47,367,103,15.05,159,323,114,14.54,58,140,359,14.54,58,140,359
480,14.57,47,367,103,15.08,159,323,114,14.57,58,140,359,14.57,58,140,359
481,14.60,47,367,103,15.11,159,323,114,14.60,58,140,359,14.60,58,140,359
482,14.63,47,367,103,15.15,159,323,114,14.63,58,140,359,14.63,58,140,359
483,14.66,47,367,103,15.18,159,323,114,14.66,58,140,359,14.66,58,140,359
484,14.69,48,367,103,15.21,159,323,114,14.69,58,140,359,14.69,58,140,359
485,14.73,47,367,103,15.24,159,324,114,14.73,58,140,359,14.73,58,140,359
486,14.76,47,367,103,15.27,159,323,114,14.76,58,140,359,14.76,58,140,359
487,14.79,47,367,103,15.31,159,324,114,14.79,58,140,359,14.79,58,140,359
488,14.82,47,367,103,15.34,159,323,114,14.82,58,140,359,14.82,58,140,359
489,14.85,47,367,103,15.37,159,323,114,14.85,58,140,359,14.85,58,140,359
490,14.88,47,367,103,15.40,159,323,114,14.88,58,140,359,14.88,58,140,359
491,14.91,47,367,103,15.44,159,323,114,14.91,58,140,359,14.91,58,140,359
492,14.94,48,367,103,15.47,159,323,114,14.94,58,140,359,14.94,58,140,359
493,14.98,47,367,103,15.50,159,323,114,14.98,58,140,359,14.98,58,140,359
494,15.01,47,367,103,15.53,159,323,114,15.01,58,140,359,15.01,58,140,359
495,15.04,47,367,103,15.56,159,323,114,15.04,58,140,359,15.04,58,140,359
496,15.07,47,367,103,15.60,159,323,114,15.07,58,140,359,15.07,58,140,359
497,15.10,47,367,103,15.63,159,323,114,15.10,58,140,359,15.10,58,140,359
498,15.13,48,367,103,15.66,159,323,114,15.13,58,140,359,15.13,58,140,359
499,15.16,47,367,103,15.69,159,323,114,15.16,58,140,359,15.16,58,140,359
500,15.19,47,367,103,15.73,159,323,114,15.19,58,140,359,15.19,58,140,359
501,15.23,47,367,103,15.76,159,323,114,15.23,58,140,359,15.23,58,140,359
502,15.26,47,367,103,15.79,159,323,114,15.26,58,140,359,15.26,58,140,359
503,15.29,47,367,103,15.82,159,323,114,15.29,58,140,359,15.29,58,140,359
504,15.32,47,367,103,15.85,159,323,114,15.32,58,140,359,15.32,58,140,359
505,15.35,47,367,103,15.89,159,323,114,15.35,58,140,359,15.35,58,140,359
506,15.38,47,367,103,15.92,160,323,114,15.38,58,140,359,15.38,58,140,359
507,15.41,47,367,103,15.95,159,323,114,15.41,58,140,359,15.41,58,140,359
508,15.44,47,367,103,15.98,159,323,114,15.44,58,140,359,15.44,58,140,359
509,15.48,47,367,103,16.02,159,323,114,15.48,58,140,359,15.48,58,140,359
510,15.51,47,367,103,16.05,159,323,114,15.51,58,140,359,15.51,58,140,359
511,15.54,47,367,103,16.08,159,323,114,15.54,58,140,359,15.54,58,140,359
512,15.57,47,367,103,16.11,159,323,114,15.57,58,140,359,15.57,58,140,359
513,15.60,47,367,103,16.14,159,323,114,15.60,58,140,359,15.60,58,140,359
514,15.63,47,367,103,16.18,159,323,114,15.63,58,140,359,15.63,58,140,359
515,15.66,47,367,103,16.21,159,323,114,15.66,58,140,359,15.66,58,140,359
516,15.69,47,367,103,16.24,159,323,114,15.69,58,140,359,15.69,58,140,359
517,15.72,47,367,103,16.27,159,323,114,15.72,58,140,359,15.72,58,140,359
518,15.76,47,367,103,16.31,159,323,114,15.76,58,140,359,15.76,58,140,359
519,15.79,47,367,103,16.34,159,323,114,15.79,58,140,359,15.79,58,140,359
520,15.82,47,367,103,16.37,159,323,114,15.82,58,140,359,15.82,58,140,359
521,15.85,47,367,103,16.40,159,323,114,15.85,58,140,359,15.85,58,140,359
522,15.88,47,367,103,16.43,159,323,114,15.88,58,140,359,15.88,58,140,359
523,15.91,47,367,103,16.47,159,323,114,15.91,58,140,359,15.91,58,140,359
524,15.94,47,367,103,16.50,159,323,114,15.94,58,140,359,15.94,58,140,359
525,15.97,47,367,103,16.53,159,323,114,15.97,58,140,359,15.97,58,140,359
526,16.01,47,367,103,16.56,159,323,114,16.01,58,140,359,16.01,58,140,359
527,16.04,47,367,103,16.60,159,323,114,16.04,58,140,359,16.04,58,140,359
528,16.07,47,367,103,16.63,159,323,114,16.07,58,140,359,16.07,58,140,359
529,16.10,47,367,103,16.66,159,323,114,16.10,58,140,359,16.10,58,140,359
530,16.13,47,367,103,16.69,159,323,114,16.13,58,140,359,16.13,58,140,359
531,16.16,47,367,103,16.73,159,323,114,16.16,58,140,359,16.16,58,140,359
532,16.19,47,367,103,16.76,159,323,114,16.19,58,140,359,16.19,58,140,359
533,16.22,47,367,103,16.79,159,323,114,16.22,58,140,359,16.22,58,140,359
534,16.25,47,367,103,16.82,159,323,114,16.25,58,140,359,16.25,58,140,359
535,16.29,47,367,103,16.85,159,323,114,16.29,58,140,359,16.29,58,140,359
536,16.32,47,367,103,16.89,159,323,114,16.32,58,140,359,16.32,58,140,359
537,16.35,47,367,103,16.92,159,323,114,16.35,58,140,359,16.35,58,140,359
538,16.38,47,367,103,16.95,159,323,114,16.38,58,140,359,16.38,58,140,359
539,16.41,47,367,103,16.98,159,323,114,16.41,58,140,359,16.41,58,140,359
540,16.44,47,367,103,17.01,159,323,114,16.44,58,140,359,16.44,58,140,359
541,16.47,47,367,103,17.05,159,323,114,16.47,58,140,359,16.47,58,140,359
542,16.50,47,367,103,17.08,159,323,114,16.50,58,140,359,16.50,58,140,359
543,16.54,47,367,103,17.11,159,323,114,16.54,58,140,359,16.54,58,140,359
544,16.57,47,367,103,17.14,159,323,114,16.57,58,140,359,16.57,58,140,359
545,16.60,47,367,103,17.18,159,323,114,16.60,58,140,358,16.60,58,140,358
546,16.63,47,367,103,17.21,159,323,114,16.63,58,140,359,16.63,58,140,359
547,16.66,47,367,103,17.24,159,323,114,16.66,58,140,359,16.66,58,140,359
548,16.69,47,367,103,17.27,159,323,114,16.69,58,140,359,16.69,58,140,359
549,16.72,47,367,103,17.30,159,323,114,16.72,58,140,358,16.72,58,140,358
550,16.75,47,367,103,17.34,159,323,114,16.75,58,140,359,16.75,58,140,359
551,16.78,47,367,103,17.37,159,323,114,16.78,58,140,359,16.78,58,140,359
552,16.82,47,367,103,17.40,159,323,114,16.82,58,140,359,16.82,58,140,359
553,16.85,47,367,103,17.43,159,323,114,16.85,58,140,359,16.85,58,140,359
554,16.88,47,367,103,17.47,159,323,114,16.88,58,140,359,16.88,58,140,359
555,16.91,47,367,103,17.50,159,323,114,16.91,58,140,359,16.91,58,140,359
556,16.94,47,367,103,17.53,159,323,114,16.94,58,140,359,16.94,58,140,359
557,16.97,47,367,103,17.56,159,323,114,16.97,58,140,359,16.97,58,140,359
558,17.00,47,367,103,17.60,159,323,114,17.00,58,140,359,17.00,58,140,359
559,17.03,47,367,103,17.63,159,323,114,17.03,58,140,359,17.03,58,140,359
560,17.07,47,367,103,17.66,159,323,114,17.07,58,140,359,17.07,58,140,359
561,17.10,47,367,103,17.69,159,323,114,17.10,58,140,359,17.10,58,140,359
562,17.13,47,367,103,17.72,159,323,114,17.13,58,140,359,17.13,58,140,359
563,17.16,47,367,103,17.76,159,323,114,17.16,58,140,359,17.16,58,140,359
564,17.19,47,367,103,17.79,159,323,114,17.19,58,140,358,17.19,58,140,358
565,17.22,47,367,103,17.82,159,323,114,17.22,58,140,358,17.22,58,140,358
566,17.25,47,367,103,17.85,159,323,114,17.25,58,140,359,17.25,58,140,359
567,17.28,47,367,103,17.89,159,323,114,17.28,58,140,358,17.28,58,140,358
568,17.31,47,367,103,17.92,159,323,114,17.31,58,140,359,17.31,58,140,359
569,17.35,47,367,103,17.95,159,323,114,17.35,58,140,359,17.35,58,140,359
570,17.38,47,367,103,17.98,159,323,114,17.38,58,140,358,17.38,58,140,358
571,17.41,47,367,103,18.01,159,323,114,17.41,58,140,358,17.41,58,140,358
572,17.44,47,368,103,18.05,159,323,114,17.44,58,140,358,17.44,58,140,358
573,17.47,47,367,103,18.08,159,323,114,17.47,58,140,358,17.47,58,140,358
574,17.50,47,368,103,18.11,159,323,114,17.50,58,140,358,17.50,58,140,358
575,17.53,47,368,103,18.14,159,323,114,17.53,58,140,358,17.53,58,140,358
576,17.56,47,367,103,18.18,159,323,114,17.56,58,140,359,17.56,58,140,359
577,17.60,47,368,103,18.21,159,323,114,17.60,58,140,358,17.60,58,140,358
578,17.63,47,368,103,18.24,159,323,114,17.63,58,140,358,17.63,58,140,358
579,17.66,47,367,103,18.27,159,323,114,17.66,58,140,358,17.66,58,140,358
580,17.69,47,368,103,18.30,159,323,114,17.69,58,140,359,17.69,58,140,359
581,17.72,47,368,103,18.34,159,323,114,17.72,58,140,359,17.72,58,140,359
582,17.75,47,368,103,18.37,159,323,114,17.75,58,140,358,17.75,58,140,358
583,17.78,47,367,103,18.40,159,323,114,17.78,58,140,358,17.78,58,140,358
584,17.81,47,367,103,18.43,159,323,114,17.81,58,140,358,17.81,58,140,358
585,17.85,47,368,103,18.47,159,323,114,17.85,58,140,358,17.85,58,140,358
586,17.88,47,368,103,18.50,159,323,114,17.88,58,140,359,17.88,58,140,359
587,17.91,47,367,103,18.53,159,323,114,17.91,58,140,358,17.91,58,140,358
588,17.94,47,368,103,18.56,159,323,114,17.94,58,140,358,17.94,58,140,358
589,17.97,47,368,103,18.59,159,323,114,17.97,58,140,359,17.97,58,140,359
590,18.00,47,367,103,18.63,159,323,114,18.00,58,140,358,18.00,58,140,358
591,18.03,47,367,103,18.66,159,323,114,18.03,58,140,358,18.03,58,140,358
592,18.06,47,367,103,18.69,159,323,114,18.06,58,140,359,18.06,58,140,359
593,18.10,47,368,103,18.72,159,323,114,18.10,58,140,358,18.10,58,140,358
594,18.13,47,368,103,18.76,159,323,114,18.13,58,140,358,18.13,58,140,358
595,18.16,47,367,103,18.79,159,323,114,18.16,58,140,359,18.16,58,140,359
596,18.19,47,367,103,18.82,159,323,114,18.19,58,140,359,18.19,58,140,359
597,18.22,47,367,103,18.85,159,323,114,18.22,58,140,358,18.22,58,140,358
598,18.25,47,368,103,18.88,159,323,114,18.25,58,140,359,18.25,58,140,359
599,18.28,47,367,103,18.92,159,323,114,18.28,58,140,358,18.28,58,140,358
600,18.31,47,367,103,18.95,159,323,114,18.31,57,140,358,18.31,57,140,358
601,18.34,47,367,103,18.98,159,323,114,18.34,58,140,358,18.34,58,140,358
602,18.38,47,367,103,19.01,159,323,114,18.38,58,140,358,18.38,58,140,358
603,18.41,47,367,103,19.05,159,323,114,18.41,58,140,358,18.41,58,140,358
604,18.44,47,367,103,19.08,158,323,114,18.44,58,140,358,18.44,58,140,358
605,18.47,47,367,103,19.11,159,323,113,18.47,58,140,358,18.47,58,140,358
606,18.50,47,367,103,19.14,159,323,114,18.50,58,140,358,18.50,58,140,358
607,18.53,47,367,103,19.17,159,323,114,18.53,58,140,358,18.53,58,140,358
608,18.56,47,367,103,19.21,159,323,114,18.56,58,140,358,18.56,58,140,358
609,18.59,47,367,103,19.24,159,323,114,18.59,58,140,358,18.59,58,140,358
610,18.63,47,367,103,19.27,159,323,114,18.63,58,140,358,18.63,58,140,358
611,18.66,47,367,103,19.30,158,323,114,18.66,58,140,358,18.66,58,140,358
612,18.69,47,367,103,19.34,159,323,114,18.69,58,140,358,18.69,58,140,358
613,18.72,47,367,103,19.37,159,323,114,18.72,58,140,358,18.72,58,140,358
614,18.75,47,367,103,19.40,159,323,114,18.75,58,140,358,18.75,58,140,358
615,18.78,47,367,103,19.43,159,323,114,18.78,58,140,358,18.78,58,140,358
616,18.81,47,367,103,19.47,159,323,114,18.81,58,140,358,18.81,58,140,358
617,18.84,47,367,103,19.50,158,323,114,18.84,58,140,358,18.84,58,140,358
618,18.88,47,367,103,19.53,159,323,114,18.88,58,140,358,18.88,58,140,358
619,18.91,47,367,103,19.56,159,323,114,18.91,58,140,358,18.91,58,140,358
620,18.94,47,367,103,19.59,159,323,114,18.94,58,140,358,18.94,58,140,358
621,18.97,47,367,103,19.63,159,323,114,18.97,58,140,358,18.97,58,140,358
622,19.00,47,367,103,19.66,159,323,114,19.00,58,140,358,19.00,58,140,358
623,19.03,47,368,103,19.69,159,323,114,19.03,58,140,358,19.03,58,140,358
624,19.06,47,367,103,19.72,158,323,114,19.06,58,140,358,19.06,58,140,358
625,19.09,47,367,103,19.76,159,323,114,19.09,58,140,358,19.09,58,140,358
626,19.13,47,367,103,19.79,159,323,113,19.13,58,140,358,19.13,58,140,358
627,19.16,47,367,103,19.82,159,323,114,19.16,58,140,358,19.16,58,140,358
628,19.19,47,367,103,19.85,158,323,114,19.19,58,140,358,19.19,58,140,358
629,19.22,47,367,103,19.88,159,323,114,19.22,58,140,358,19.22,58,140,358
630,19.25,47,367,103,19.92,159,323,114,19.25,58,140,358,19.25,58,140,358
631,19.28,47,367,103,19.95,158,323,114,19.28,58,140,358,19.28,58,140,358
632,19.31,47,367,103,19.98,158,323,114,19.31,58,140,358,19.31,58,140,358
633,19.34,47,367,103,20.01,158,323,114,19.34,58,140,358,19.34,58,140,358
634,19.37,47,367,103,20.04,159,323,114,19.37,58,140,358,19.37,58,140,358
635,19.41,47,367,103,20.08,158,323,114,19.41,58,140,358,19.41,58,140,358
